H,resample_min,move_pct,expiry,n_bars_all,n_bars_active,n_bars_quiet,rr25_rmse_carry_all,rr25_rmse_rough_all,bf25_rmse_carry_all,bf25_rmse_rough_all,rr25_rmse_carry_active,rr25_rmse_rough_active,bf25_rmse_carry_active,bf25_rmse_rough_active,rr25_rmse_carry_quiet,rr25_rmse_rough_quiet,bf25_rmse_carry_quiet,bf25_rmse_rough_quiet,verdict
0.05,5,0.1,ALL,770,80,690,,,,,0.0018952017498597587,0.0034906927276983635,0.0007932081866475393,0.0007044998138464794,0.0006697561657278873,0.0022926223732073997,0.0007328994997077228,0.0006711634684916024,MARGINAL
0.05,5,0.2,2025-08-14,77,15,62,0.0006590117681883948,0.0007506740644204433,0.0008847208777745075,0.0006765603427328764,0.0008074834782631515,0.0007654335083936996,0.0011038922634033803,0.0007633687529259724,0.0007376485262948751,0.0008286225117820984,0.0008233543563799415,0.0006777521441267296,MARGINAL
0.05,5,0.2,2025-08-15,154,31,123,0.0011332295013072701,0.0030707799435947983,0.000898588113350098,0.0006867505384417845,0.0013497502002700916,0.0028035414957628766,0.0010431181145044634,0.0007765873944809808,0.0012551335155228632,0.002912029666137515,0.0008310666309221649,0.0006647908917256145,MARGINAL
0.05,5,0.2,2025-08-18,154,31,123,0.0005783435582293949,0.005416261623089186,0.0006412126228597434,0.0006698189902526098,0.0010963065738066329,0.005073756576334153,0.0006773755799777916,0.0007617635407415356,0.0006604163317880191,0.005251427121419919,0.0006584077999422664,0.0006495786743043028,FAIL
0.05,5,0.2,2025-08-19,154,31,123,0.0006277258140763149,0.001602955380736699,0.0006784630508876263,0.0007700866442452435,0.001536531739981226,0.0019000529162514984,0.0007812415226834073,0.0008070903186670991,0.000691813402954434,0.0016712222645754457,0.0006263636011863712,0.0007763067771925038,FAIL
0.05,5,0.2,2025-08-20,154,31,123,0.0004167237250152992,0.002379492761883795,0.0006869797508068738,0.0006382369391106036,0.0007540452388001469,0.0029853050027725666,0.000803818326950434,0.000635190071879863,0.00046439880165989616,0.0023269794323320676,0.0006564125750142651,0.0006552863636190449,MARGINAL
0.05,5,0.2,2025-08-21,77,15,62,0.0003835048819596369,0.0006245662289610169,0.000684103554329386,0.0005378654264571882,0.0007718719333851955,0.0009773082007339614,0.0008891866782696524,0.0007081129324534664,0.0003985909155246612,0.0006168778481609919,0.000624891599141426,0.0005306268968289765,MARGINAL
0.05,5,0.2,ALL,770,154,616,,,,,0.001052664860751074,0.0024175662833747927,0.0008831054142981881,0.0007420188351914863,0.0007013335822907914,0.0022678598074013395,0.0007034160937644057,0.0006590569579661953,MARGINAL
0.05,5,0.3,2025-08-14,77,23,54,0.0006590117681883948,0.0007506740644204433,0.0008847208777745075,0.0006765603427328764,0.0006740622354666985,0.000818294787285751,0.0009470570907093931,0.0007556275503623544,0.0008194054320793793,0.0009062608506834047,0.0008223204847591886,0.00068735629235811,MARGINAL
0.05,5,0.3,2025-08-15,154,46,108,0.0011332295013072701,0.0030707799435947983,0.000898588113350098,0.0006867505384417845,0.0012616272594902997,0.0027831235026175953,0.001062117152782548,0.0007551589220589628,0.0012894497593947541,0.0028084643997002925,0.0007923191028083903,0.0006760227270730828,MARGINAL
0.05,5,0.3,2025-08-18,154,46,108,0.0005783435582293949,0.005416261623089186,0.0006412126228597434,0.0006698189902526098,0.0008427807710466623,0.005093372766777874,0.0007741306629281163,0.0006387094590128473,0.0006992385950910136,0.0051311827445315004,0.0006603750196529096,0.0006789154834326516,PASS
0.05,5,0.3,2025-08-19,154,46,108,0.0006277258140763149,0.001602955380736699,0.0006784630508876263,0.0007700866442452435,0.0012122421117014641,0.0016984591418152924,0.0009156636629320955,0.0006879655288295682,0.0005681865693120435,0.0016568443147334663,0.0005877544690685592,0.0008090428333894109,PASS
0.05,5,0.3,2025-08-20,154,46,108,0.0004167237250152992,0.002379492761883795,0.0006869797508068738,0.0006382369391106036,0.0006761247434675719,0.00259228197954279,0.0008228536555227497,0.0005873640086645267,0.00047295971169929136,0.0023178819688014327,0.0006663408823622891,0.000678542499598799,PASS
0.05,5,0.3,2025-08-21,77,23,54,0.0003835048819596369,0.0006245662289610169,0.000684103554329386,0.0005378654264571882,0.0005434546013989602,0.0007964482207324662,0.0008856627553179157,0.0006235324106620973,0.0004420859298115707,0.0006455945084833295,0.000598401096634741,0.0005362469966906589,MARGINAL
0.05,5,0.3,ALL,770,230,540,,,,,0.0008683819537619427,0.0022969967331286285,0.0009012474966988031,0.0006747263132650595,0.0007152209995646754,0.002244371464488904,0.0006879185092143462,0.0006776878054237855,MARGINAL
0.05,15,0.1,2025-08-14,26,3,23,0.000858484358718291,0.0008237826351743486,0.0007447045437293982,0.0007595141371306626,,,,,0.0009474619338843336,0.0008517674174149781,0.0008204301362632536,0.0008899257741521246,SKIP
0.05,15,0.1,2025-08-15,52,5,47,0.0013756287627138314,0.003009409146840342,0.0009415400164222255,0.0007282889548050403,,,,,0.001544452420404999,0.0030935537835780906,0.0009778817460466508,0.000695123498952056,SKIP
0.05,15,0.1,2025-08-18,52,5,47,0.0009059603309686734,0.005384633766518503,0.000635356794212473,0.0006769249191658479,,,,,0.0008909163521724333,0.0053283105621646865,0.000671675230537172,0.0006634711727455103,SKIP
0.05,15,0.1,2025-08-19,52,5,47,0.0010490082187067237,0.0017084032918596832,0.0007291850688328756,0.0007884251778779551,,,,,0.0007231159171218115,0.0016492184405404108,0.0007379653488936746,0.0008059456799941079,SKIP
0.05,15,0.1,2025-08-20,52,5,47,0.0007086180769484911,0.002513872953322429,0.0007044928055398876,0.000617715175323492,,,,,0.00064587701543816,0.002515309630990536,0.0006781372172497799,0.000604653555079668,SKIP
0.05,15,0.1,2025-08-21,26,3,23,0.0005683872943013542,0.0007095915293710229,0.0007758893904093348,0.0005805265118127302,,,,,0.0005645863266879856,0.000692121425736993,0.0008174276701543008,0.0005745721901383113,SKIP
0.05,15,0.1,ALL,260,26,234,,,,,,,,,0.0008860683276182873,0.0023550468767376156,0.0007839195581908052,0.0007056153118436296,SKIP
0.05,15,0.2,2025-08-14,26,5,21,0.000858484358718291,0.0008237826351743486,0.0007447045437293982,0.0007595141371306626,,,,,0.001040093012774745,0.0009301559430033749,0.0008546683960139346,0.0009095595850151691,SKIP
0.05,15,0.2,2025-08-15,52,10,42,0.0013756287627138314,0.003009409146840342,0.0009415400164222255,0.0007282889548050403,,,,,0.001540972460462109,0.0030140371124208597,0.0008406893801549194,0.0007109055334621095,SKIP
0.05,15,0.2,2025-08-18,52,10,42,0.0009059603309686734,0.005384633766518503,0.000635356794212473,0.0006769249191658479,,,,,0.000933310850150608,0.005291261556292665,0.0006395116390517409,0.0006432607751049538,SKIP
0.05,15,0.2,2025-08-19,52,10,42,0.0010490082187067237,0.0017084032918596832,0.0007291850688328756,0.0007884251778779551,,,,,0.0008229786375169574,0.0017807815176003855,0.0007022214690300181,0.0007871142528023975,SKIP
0.05,15,0.2,2025-08-20,52,10,42,0.0007086180769484911,0.002513872953322429,0.0007044928055398876,0.000617715175323492,,,,,0.0006644800329682649,0.002443003249802952,0.0007010443877574009,0.0006211247838737044,SKIP
0.05,15,0.2,2025-08-21,26,5,21,0.0005683872943013542,0.0007095915293710229,0.0007758893904093348,0.0005805265118127302,,,,,0.0005704038242304377,0.0007288877063285438,0.0007534634600744534,0.0005988010697119666,SKIP
0.05,15,0.2,ALL,260,50,210,,,,,,,,,0.0009287064696838536,0.0023646878475747967,0.0007485997886804112,0.0007117943333283835,SKIP
0.05,15,0.3,2025-08-14,26,8,18,0.000858484358718291,0.0008237826351743486,0.0007447045437293982,0.0007595141371306626,,,,,0.0012136374772661036,0.0009231126724510023,0.0009564088268954259,0.00099794223134643,SKIP
0.05,15,0.3,2025-08-15,52,15,37,0.0013756287627138314,0.003009409146840342,0.0009415400164222255,0.0007282889548050403,0.0015335041932599241,0.0030072187887919266,0.001057505865349824,0.0008379481134803053,0.0014527406834628697,0.0030988148726495074,0.0008060242334317501,0.0006644558378085811,MARGINAL
0.05,15,0.3,2025-08-18,52,15,37,0.0009059603309686734,0.005384633766518503,0.000635356794212473,0.0006769249191658479,0.0018716824741419108,0.004957503065366051,0.0008590724307689527,0.0008201143277226513,0.0009202529243240125,0.005341985048917658,0.0006549087404845467,0.0006484417521814674,MARGINAL
0.05,15,0.3,2025-08-19,52,15,37,0.0010490082187067237,0.0017084032918596832,0.0007291850688328756,0.0007884251778779551,0.0020320353322523855,0.001969563898294721,0.0007716639390840263,0.0007145193044949419,0.0008737749675937877,0.0018251602834517054,0.0006497459667586155,0.0007758127322947723,PASS
0.05,15,0.3,2025-08-20,52,15,37,0.0007086180769484911,0.002513872953322429,0.0007044928055398876,0.000617715175323492,0.0009768478806238276,0.0029115590357644498,0.0008949415152571642,0.0006654636742252401,0.0007912409186575233,0.002445584998132926,0.0006741582543116047,0.0006113338675004728,MARGINAL
0.05,15,0.3,2025-08-21,26,8,18,0.0005683872943013542,0.0007095915293710229,0.0007758893904093348,0.0005805265118127302,,,,,0.0006056057183300513,0.0007779460388980694,0.0007704290266588875,0.0005709582846672157,SKIP
0.05,15,0.3,ALL,260,76,184,,,,,0.001603517470069512,0.003211461197054287,0.0008957959376149917,0.0007595113549807847,0.0009762087816057247,0.002402100652416811,0.0007519458414234717,0.0007114907842998233,MARGINAL
0.05,30,0.1,2025-08-15,26,3,23,0.0014236082135573008,0.0031347239884763115,0.0008248468492229881,0.0007119560190720276,,,,,0.0017132335306145332,0.0031918216883497575,0.0008356220903132952,0.000621524797453456,SKIP
0.05,30,0.1,2025-08-18,26,3,23,0.0012463670824196201,0.005389992803829867,0.0007248834798009256,0.0007470776424734812,,,,,0.001261387187099293,0.005417387753069167,0.0007598295381310431,0.0007525277285240892,SKIP
0.05,30,0.1,2025-08-19,26,3,23,0.00113911266167301,0.0017619226508902113,0.0007981226920966765,0.0008373516227111849,,,,,0.0011297142045319389,0.001722187665621134,0.000816087958809406,0.000937307668296981,SKIP
0.05,30,0.1,2025-08-20,26,3,23,0.0009588927185127142,0.002613179009536818,0.000649438216222551,0.0005754034713359344,,,,,0.001182412338493414,0.002636205409709328,0.0006164234220905804,0.0005967639494043765,SKIP
0.05,30,0.1,ALL,104,12,92,,,,,,,,,0.0013216868151847948,0.003241900629187347,0.0007569907523360812,0.0007270310359197257,SKIP
0.05,30,0.2,2025-08-15,26,5,21,0.0014236082135573008,0.0031347239884763115,0.0008248468492229881,0.0007119560190720276,,,,,0.001818263849880267,0.003156500739964126,0.0008450539845955206,0.0006234062632648063,SKIP
0.05,30,0.2,2025-08-18,26,5,21,0.0012463670824196201,0.005389992803829867,0.0007248834798009256,0.0007470776424734812,,,,,0.001368907363146953,0.005213403766282576,0.0006582787582877398,0.0007116398451421989,SKIP
0.05,30,0.2,2025-08-19,26,5,21,0.00113911266167301,0.0017619226508902113,0.0007981226920966765,0.0008373516227111849,,,,,0.001204024294959282,0.00183270321712406,0.0008048999163636324,0.000936494701218939,SKIP
0.05,30,0.2,2025-08-20,26,5,21,0.0009588927185127142,0.002613179009536818,0.000649438216222551,0.0005754034713359344,,,,,0.0012328748455720509,0.0026879464234665436,0.0006140128495455661,0.0006069920404218105,SKIP
0.05,30,0.2,ALL,104,20,84,,,,,,,,,0.0014060175883896383,0.003222638536709326,0.0007305613771981147,0.0007196332125119387,SKIP
0.05,30,0.3,2025-08-15,26,8,18,0.0014236082135573008,0.0031347239884763115,0.0008248468492229881,0.0007119560190720276,,,,,0.0022514627139215916,0.003366908812851086,0.0008130597340079384,0.0006139080479355849,SKIP
0.05,30,0.3,2025-08-18,26,8,18,0.0012463670824196201,0.005389992803829867,0.0007248834798009256,0.0007470776424734812,,,,,0.0014716547879424881,0.005198047719340515,0.0005603140589739,0.0006853247869887097,SKIP
0.05,30,0.3,2025-08-19,26,8,18,0.00113911266167301,0.0017619226508902113,0.0007981226920966765,0.0008373516227111849,,,,,0.0012555384637626067,0.001842369635244656,0.0007076533451438584,0.0009092186358943377,SKIP
0.05,30,0.3,2025-08-20,26,8,18,0.0009588927185127142,0.002613179009536818,0.000649438216222551,0.0005754034713359344,,,,,0.0016369537726863344,0.0028792565016220457,0.0005793457509419425,0.0006365387736485779,SKIP
0.05,30,0.3,ALL,104,32,72,,,,,,,,,0.0016539024345782552,0.003321645667264576,0.0006650932222669098,0.0007112475611168026,SKIP
0.07,1,0.1,2025-08-14,381,38,343,0.00034537654188183963,0.0006374606279918151,0.0007481595453762175,0.0006991280949044261,0.000679321560548947,0.0008245037494307901,0.000953158558549842,0.0007789950476436534,0.0003579388583466469,0.0006361506463573946,0.0007242123603113806,0.0006873972897079498,MARGINAL
0.07,1,0.1,2025-08-15,762,76,686,0.0008018652155806655,0.0029187395180055656,0.0007041414285520884,0.0006837009181448787,0.0011842793297438198,0.002046950571360236,0.0009490097799584794,0.0007127009973939426,0.0008042357117894393,0.002785674477748614,0.0006927055851641332,0.0006858474451776568,MARGINAL
0.07,1,0.1,2025-08-18,762,76,686,0.00030394355862467434,0.00523535947897764,0.0004444569034527543,0.0006765316195709453,0.0008211526199630416,0.005379973560433167,0.0007455942536899306,0.0006340819789668413,0.00029867656390858866,0.0052234281277907715,0.00044516781313872725,0.0006807807600737221,PASS
0.07,1,0.1,2025-08-19,762,76,686,0.0003026629896038358,0.0014932733367719166,0.0004729433834075848,0.0007735863191638129,0.0009242469943433662,0.0014558773703407502,0.0007439635744166452,0.0006437550099778068,0.0003063477493553852,0.0015212492392856023,0.00044758302786450263,0.0007826012371113529,PASS
0.07,1,0.1,2025-08-20,762,76,686,0.00024098922146846227,0.002305250618401778,0.0005573287595751613,0.0006284342607111042,0.0005193484705500168,0.0027076190610825666,0.0007875522833224171,0.0006322556429342892,0.000247068738291662,0.0022897662967406992,0.0005528287677590856,0.0006218483360802156,PASS
0.07,1,0.1,2025-08-21,381,38,343,0.00022375706965266874,0.0005766116466432974,0.0005186573128401232,0.0005454747340483035,0.00039229472176802036,0.0007395120512276133,0.0006326240575291696,0.0005556569091580566,0.00023948078338408073,0.0005650368681354686,0.0005211963457743167,0.0005546357374079256,PASS
0.07,1,0.1,ALL,3810,380,3430,,,,,0.0007534406161528685,0.002192406060645854,0.000801983751244414,0.000659574264345765,0.00037562473417930044,0.0021702176093430915,0.0005639489833353576,0.0006688518009264705,PASS
0.07,1,0.2,2025-08-14,381,76,305,0.00034537654188183963,0.0006374606279918151,0.0007481595453762175,0.0006991280949044261,0.0005966107154352983,0.0006961793418344875,0.0010073043943767653,0.0008342213169945778,0.0003493751468195079,0.000630629197444665,0.0006691343737814958,0.0006683624633040573,MARGINAL
0.07,1,0.2,2025-08-15,762,152,610,0.0008018652155806655,0.0029187395180055656,0.0007041414285520884,0.0006837009181448787,0.0010316818925058067,0.002215509113402117,0.0010134150099978454,0.0007135836995562395,0.0008311587033541311,0.0027064180828120805,0.0006813849911506073,0.000675248160504582,MARGINAL
0.07,1,0.2,2025-08-18,762,152,610,0.00030394355862467434,0.00523535947897764,0.0004444569034527543,0.0006765316195709453,0.0005832700900778864,0.005329153552094014,0.0006838741088666486,0.0006435499483755369,0.00030892276976528894,0.0051825122057817105,0.0004514516124097665,0.0006791281834562336,PASS
0.07,1,0.2,2025-08-19,762,152,610,0.0003026629896038358,0.0014932733367719166,0.0004729433834075848,0.0007735863191638129,0.000619313785822634,0.001353016213060654,0.0007264032018046833,0.0006330398534692519,0.00032395254778546783,0.0015500994722113652,0.00042914522915807763,0.0007968265060435002,PASS
0.07,1,0.2,2025-08-20,762,152,610,0.00024098922146846227,0.002305250618401778,0.0005573287595751613,0.0006284342607111042,0.0004098602197951336,0.0025430008337757,0.0006866043798331439,0.0006540098600634508,0.00023980647020423667,0.0023062936527397143,0.0005589562266418656,0.0006204727104664002,PASS
0.07,1,0.2,2025-08-21,381,76,305,0.00022375706965266874,0.0005766116466432974,0.0005186573128401232,0.0005454747340483035,0.0003249614314112591,0.0006919151639342176,0.0006979638321681132,0.0005586851463211016,0.00024970486379310227,0.0005523582580192083,0.0005083606165114847,0.0005475512939831482,PASS
0.07,1,0.2,ALL,3810,760,3050,,,,,0.000594283022508003,0.0021381290363501984,0.0008025941545078667,0.0006728483041300265,0.0003838200836202891,0.0021547184781681235,0.000549738841608883,0.0006645982196263202,PASS
0.07,1,0.3,2025-08-14,381,114,267,0.00034537654188183963,0.0006374606279918151,0.0007481595453762175,0.0006991280949044261,0.0004876160652007302,0.0006577454817167374,0.0010184442276204972,0.0008052647131114678,0.00038053719830372464,0.0006446811620565586,0.0006460558092244937,0.000661092027876845,PASS
0.07,1,0.3,2025-08-15,762,228,534,0.0008018652155806655,0.0029187395180055656,0.0007041414285520884,0.0006837009181448787,0.001002337729979736,0.0024612737768042506,0.0009466335880116383,0.0007018459599329715,0.0008244367652516531,0.0026121176750348823,0.0006618650810721405,0.0006688873718599095,PASS
0.07,1,0.3,2025-08-18,762,228,534,0.00030394355862467434,0.00523535947897764,0.0004444569034527543,0.0006765316195709453,0.00047373443610666376,0.005404717676962044,0.00065597090909649,0.0006374889468176377,0.00032800604445354636,0.005153109203070231,0.000455052346102162,0.0006866465741026547,PASS
0.07,1,0.3,2025-08-19,762,228,534,0.0003026629896038358,0.0014932733367719166,0.0004729433834075848,0.0007735863191638129,0.0005052070882856885,0.0014429087635512258,0.0006975295666753746,0.0006840869224710921,0.0003408518032515794,0.001529832662206596,0.000415050108692588,0.0008057997337783876,PASS
0.07,1,0.3,2025-08-20,762,228,534,0.00024098922146846227,0.002305250618401778,0.0005573287595751613,0.0006284342607111042,0.00035683279387828073,0.0023278947975914686,0.0006935709107651422,0.0006411413250319241,0.0002520986332783821,0.0023219805757357954,0.0005422627222776051,0.0006211309813863152,PASS
0.07,1,0.3,2025-08-21,381,114,267,0.00022375706965266874,0.0005766116466432974,0.0005186573128401232,0.0005454747340483035,0.00026320015363674374,0.0006328865550348171,0.0006748295123808084,0.0005635548359024898,0.00026411134415773327,0.0005530393234233729,0.00048170894385218376,0.0005420343223683375,PASS
0.07,1,0.3,ALL,3810,1140,2670,,,,,0.0005148213778479739,0.002154571175276757,0.0007811631190916584,0.0006722304505445972,0.0003983402981161031,0.002135793433587906,0.0005336658352035288,0.0006642651685620748,PASS
0.07,5,0.1,2025-08-14,77,8,69,0.0006590117681883948,0.0007506740644204437,0.0008847208777745075,0.0006765603427328762,,,,,0.0007199787679117161,0.0008022473014711061,0.0008235804015285715,0.0006977865244218159,SKIP
0.07,5,0.1,2025-08-15,154,16,138,0.0011332295013072701,0.003010765553636353,0.000898588113350098,0.0006894947969859025,0.0021327736069357453,0.0029351229656374486,0.0011018184797454858,0.0007094113921908864,0.001218975404336703,0.002888666447119772,0.0009065878337960627,0.0006956082048214291,MARGINAL
0.07,5,0.1,2025-08-18,154,16,138,0.0005783435582293949,0.00523643260810747,0.0006412126228597434,0.0006536417950755838,0.0017066404882113328,0.005335210704460126,0.0006813339956209994,0.0007556385494673372,0.0006184290629243288,0.005226997757542624,0.0006281721281112178,0.0006428274421191199,FAIL
0.07,5,0.1,2025-08-19,154,16,138,0.0006277258140763149,0.0015682575288453182,0.0006784630508876263,0.0007739885680669057,0.0022959281355737146,0.0023662096173400256,0.0006185648426883536,0.0006695910871295453,0.0006432958267744014,0.0015932699127187342,0.0006751617733936179,0.0007840321197362329,FAIL
0.07,5,0.1,2025-08-20,154,16,138,0.0004167237250152992,0.002333725054016997,0.0006869797508068738,0.0006388962538689,0.0014454647687182423,0.003073355652901361,0.0007711154285353185,0.0006754636036336976,0.00042596904358789827,0.0023045260055722713,0.000674318876774481,0.0006458665551265611,MARGINAL
0.07,5,0.1,2025-08-21,77,8,69,0.0003835048819596369,0.0006245662289610171,0.000684103554329386,0.0005378654264571882,,,,,0.000391888888832277,0.0006242068856872701,0.0006895759846423861,0.00055408582446691,SKIP
0.07,5,0.1,ALL,770,80,690,,,,,0.0018952017498597587,0.0034274747350847403,0.0007932081866475393,0.0007025261581053666,0.0006697561657278873,0.002239985718351963,0.0007328994997077228,0.0006700344451153448,MARGINAL
0.07,5,0.2,2025-08-14,77,15,62,0.0006590117681883948,0.0007506740644204437,0.0008847208777745075,0.0006765603427328762,0.0008074834782631515,0.0007654335083937006,0.0011038922634033803,0.0007633687529259724,0.0007376485262948751,0.0008286225117820987,0.0008233543563799415,0.0006777521441267295,MARGINAL
0.07,5,0.2,2025-08-15,154,31,123,0.0011332295013072701,0.003010765553636353,0.000898588113350098,0.0006894947969859025,0.0013497502002700916,0.002765996970373465,0.0010431181145044634,0.0007780707252240639,0.0012551335155228632,0.002858640854470263,0.0008310666309221649,0.0006671980701894326,MARGINAL
0.07,5,0.2,2025-08-18,154,31,123,0.0005783435582293949,0.00523643260810747,0.0006412126228597434,0.0006536417950755838,0.0010963065738066329,0.004916583710254099,0.0006773755799777916,0.0007407861824074734,0.0006604163317880191,0.005078558039567976,0.0006584077999422664,0.0006339633776772467,FAIL
0.07,5,0.2,2025-08-19,154,31,123,0.0006277258140763149,0.0015682575288453182,0.0006784630508876263,0.0007739885680669057,0.001536531739981226,0.0018771375454497193,0.0007812415226834073,0.000810194134628918,0.000691813402954434,0.0016319242054260144,0.0006263636011863712,0.0007799434565984012,FAIL
0.07,5,0.2,2025-08-20,154,31,123,0.0004167237250152992,0.002333725054016997,0.0006869797508068738,0.0006388962538689,0.0007540452388001469,0.002941144841065318,0.000803818326950434,0.0006378008985692371,0.00046439880165989616,0.00228145116396118,0.0006564125750142651,0.0006557913142846955,MARGINAL
0.07,5,0.2,2025-08-21,77,15,62,0.0003835048819596369,0.0006245662289610171,0.000684103554329386,0.0005378654264571882,0.0007718719333851955,0.000977308200733961,0.0008891866782696524,0.0007081129324534664,0.0003985909155246612,0.000616877848160992,0.000624891599141426,0.0005306268968289765,MARGINAL
0.07,5,0.2,ALL,770,154,616,,,,,0.001052664860751074,0.002373934129378377,0.0008831054142981881,0.0007397222710348552,0.0007013335822907914,0.0022160124372280873,0.0007034160937644057,0.0006575458766175804,MARGINAL
0.07,5,0.3,2025-08-14,77,23,54,0.0006590117681883948,0.0007506740644204437,0.0008847208777745075,0.0006765603427328762,0.0006740622354666985,0.0008182947872857511,0.0009470570907093931,0.000755627550362354,0.0008194054320793793,0.0009062608506834051,0.0008223204847591886,0.0006873562923581101,MARGINAL
0.07,5,0.3,2025-08-15,154,46,108,0.0011332295013072701,0.003010765553636353,0.000898588113350098,0.0006894947969859025,0.0012616272594902997,0.0027408283579517124,0.001062117152782548,0.0007558585292716614,0.0012894497593947541,0.002758186403675279,0.0007923191028083903,0.0006785305550184093,MARGINAL
0.07,5,0.3,2025-08-18,154,46,108,0.0005783435582293949,0.00523643260810747,0.0006412126228597434,0.0006536417950755838,0.0008427807710466623,0.004933185271913787,0.0007741306629281163,0.0006223154429937051,0.0006992385950910136,0.00496302613615179,0.0006603750196529096,0.0006651538772616866,PASS
0.07,5,0.3,2025-08-19,154,46,108,0.0006277258140763149,0.0015682575288453182,0.0006784630508876263,0.0007739885680669057,0.0012122421117014641,0.0016711761902517767,0.0009156636629320955,0.0006918111922625404,0.0005681865693120435,0.0016154963799818254,0.0005877544690685592,0.0008129635728334298,PASS
0.07,5,0.3,2025-08-20,154,46,108,0.0004167237250152992,0.002333725054016997,0.0006869797508068738,0.0006388962538689,0.0006761247434675719,0.0025526583992458393,0.0008228536555227497,0.0005902307040607512,0.00047295971169929136,0.002273837314732235,0.0006663408823622891,0.000679291807222664,PASS
0.07,5,0.3,2025-08-21,77,23,54,0.0003835048819596369,0.0006245662289610171,0.000684103554329386,0.0005378654264571882,0.0005434546013989602,0.0007964482207324661,0.0008856627553179157,0.0006235324106620973,0.0004420859298115707,0.0006455945084833298,0.000598401096634741,0.0005362469966906589,MARGINAL
0.07,5,0.3,ALL,770,230,540,,,,,0.0008683819537619427,0.002252098537896889,0.0009012474966988031,0.0006732293049355183,0.0007152209995646754,0.0021937335989513107,0.0006879185092143462,0.000676590516897493,MARGINAL
0.07,15,0.1,2025-08-14,26,3,23,0.000858484358718291,0.0008237826351743465,0.0007447045437293982,0.0007595141371306625,,,,,0.0009474619338843336,0.0008517674174149796,0.0008204301362632536,0.0008899257741521247,SKIP
0.07,15,0.1,2025-08-15,52,5,47,0.0013756287627138314,0.0029525525785983023,0.0009415400164222255,0.0007311477051492576,,,,,0.001544452420404999,0.003039005078646285,0.0009778817460466508,0.0006982225477438523,SKIP
0.07,15,0.1,2025-08-18,52,5,47,0.0009059603309686734,0.005207436901434544,0.000635356794212473,0.0006665406129607375,,,,,0.0008909163521724333,0.00515236122262875,0.000671675230537172,0.0006506579279636057,SKIP
0.07,15,0.1,2025-08-19,52,5,47,0.0010490082187067237,0.0016803747877646093,0.0007291850688328756,0.0007915227353984441,,,,,0.0007231159171218115,0.0016140637206189014,0.0007379653488936746,0.000809734689868222,SKIP
0.07,15,0.1,2025-08-20,52,5,47,0.0007086180769484911,0.0024686611873110213,0.0007044928055398876,0.0006177365560011617,,,,,0.00064587701543816,0.002469672994912354,0.0006781372172497799,0.0006047894641527848,SKIP
0.07,15,0.1,2025-08-21,26,3,23,0.0005683872943013542,0.0007095915293710221,0.0007758893904093348,0.0005805265118127302,,,,,0.0005645863266879856,0.0006921214257369922,0.0008174276701543008,0.0005745721901383114,SKIP
0.07,15,0.1,ALL,260,26,234,,,,,,,,,0.0008860683276182873,0.0023031653099930436,0.0007839195581908052,0.0007046504323364836,SKIP
0.07,15,0.2,2025-08-14,26,5,21,0.000858484358718291,0.0008237826351743465,0.0007447045437293982,0.0007595141371306625,,,,,0.001040093012774745,0.0009301559430033762,0.0008546683960139346,0.0009095595850151693,SKIP
0.07,15,0.2,2025-08-15,52,10,42,0.0013756287627138314,0.0029525525785983023,0.0009415400164222255,0.0007311477051492576,,,,,0.001540972460462109,0.0029606197819151874,0.0008406893801549194,0.000712308930767036,SKIP
0.07,15,0.2,2025-08-18,52,10,42,0.0009059603309686734,0.005207436901434544,0.000635356794212473,0.0006665406129607375,,,,,0.000933310850150608,0.005117830066710783,0.0006395116390517409,0.0006295731612302349,SKIP
0.07,15,0.2,2025-08-19,52,10,42,0.0010490082187067237,0.0016803747877646093,0.0007291850688328756,0.0007915227353984441,,,,,0.0008229786375169574,0.0017414273451326983,0.0007022214690300181,0.0007916293979904997,SKIP
0.07,15,0.2,2025-08-20,52,10,42,0.0007086180769484911,0.0024686611873110213,0.0007044928055398876,0.0006177365560011617,,,,,0.0006644800329682649,0.0023979198219826582,0.0007010443877574009,0.0006218846147381488,SKIP
0.07,15,0.2,2025-08-21,26,5,21,0.0005683872943013542,0.0007095915293710221,0.0007758893904093348,0.0005805265118127302,,,,,0.0005704038242304377,0.000728887706328543,0.0007534634600744534,0.0005988010697119668,SKIP
0.07,15,0.2,ALL,260,50,210,,,,,,,,,0.0009287064696838536,0.0023128067775122075,0.0007485997886804112,0.0007106261265755093,SKIP
0.07,15,0.3,2025-08-14,26,8,18,0.000858484358718291,0.0008237826351743465,0.0007447045437293982,0.0007595141371306625,,,,,0.0012136374772661036,0.0009231126724510019,0.0009564088268954259,0.00099794223134643,SKIP
0.07,15,0.3,2025-08-15,52,15,37,0.0013756287627138314,0.0029525525785983023,0.0009415400164222255,0.0007311477051492576,0.0015335041932599241,0.002963317054477262,0.001057505865349824,0.0008411992280534656,0.0014527406834628697,0.0030448155451719213,0.0008060242334317501,0.0006667698809279779,MARGINAL
0.07,15,0.3,2025-08-18,52,15,37,0.0009059603309686734,0.005207436901434544,0.000635356794212473,0.0006665406129607375,0.0018716824741419108,0.004810234711521988,0.0008590724307689527,0.000808921654150943,0.0009202529243240125,0.005171362901160343,0.0006549087404845467,0.0006358470386192203,MARGINAL
