H,resample_min,move_pct,series_id,expiry,n_bars_all,n_bars_active,n_bars_quiet,rr25_rmse_carry_all,rr25_rmse_rough_all,bf25_rmse_carry_all,bf25_rmse_rough_all,rr25_rmse_carry_active,rr25_rmse_rough_active,bf25_rmse_carry_active,bf25_rmse_rough_active,rr25_rmse_carry_quiet,rr25_rmse_rough_quiet,bf25_rmse_carry_quiet,bf25_rmse_rough_quiet,verdict
0.05,15,0.3,ALL,ALL,4436,1330,3106,,,,,0.0028300358934550455,0.007547404773599986,0.001971201433592749,0.0038775127678327345,0.0006792300759618223,0.005921479264874536,0.0011133228291109643,0.002672329558246764,FAIL
0.05,30,0.1,front,front,1109,111,998,0.0025553037329455516,0.006883068049842051,0.0024914032372503254,0.0035482887154761186,0.0066242276200077655,0.010832246948147713,0.003514610183202374,0.004724401840443846,0.001539857630734044,0.006291867245516231,0.0023500848304624563,0.003392213920476967,FAIL
0.05,30,0.1,mid,mid,1109,111,998,0.002109553118170596,0.006259734706938187,0.0006314269707938344,0.0026315396259488024,0.005608993484074026,0.008246024575106778,0.0006904027508565948,0.004320385196476187,0.001201256376611172,0.005998037327490939,0.0006245165112173197,0.002370202234040083,FAIL
0.05,30,0.1,ALL,ALL,2218,222,1996,,,,,0.006116610552040895,0.009539135761627245,0.002102506467029484,0.004522393518460017,0.001370557003672608,0.006144952286503585,0.001487300670839888,0.002881208077258525,FAIL
0.05,30,0.2,front,front,1109,222,887,0.0025553037329455516,0.006883068049842051,0.0024914032372503254,0.0035482887154761186,0.005072089280506884,0.009867414608939144,0.0036129770367017465,0.004510419284415348,0.0013113412202076795,0.005903482347075491,0.002119339077554954,0.003263065261266799,FAIL
0.05,30,0.2,mid,mid,1109,222,887,0.002109553118170596,0.006259734706938187,0.0006314269707938344,0.0026315396259488024,0.004297543252831925,0.007599840603146091,0.0007385127543052644,0.004028599996762501,0.0009683167021967297,0.0058762634733111095,0.0006016161266338377,0.0021432675072404323,FAIL
0.05,30,0.2,ALL,ALL,2218,444,1774,,,,,0.004684816266669405,0.008733627606042618,0.0021757448955035054,0.004269509640588925,0.0011398289612022045,0.0058898729101933,0.0013604776020943957,0.002703166384253616,FAIL
0.05,30,0.3,front,front,1109,333,776,0.0025553037329455516,0.006883068049842051,0.0024914032372503254,0.0035482887154761186,0.004326056406482569,0.009060358704538394,0.0035333060208807597,0.004224747359132619,0.0011374873719414889,0.005697458189480288,0.0018734822129648622,0.0032141950598073713,FAIL
0.05,30,0.3,mid,mid,1109,333,776,0.002109553118170596,0.006259734706938187,0.0006314269707938344,0.0026315396259488024,0.0036531725198842902,0.007152210556805628,0.0006672112914856067,0.0035406722046440035,0.0007924885906545055,0.005834475968121312,0.0006154124862218161,0.0021246003412042935,FAIL
0.05,30,0.3,ALL,ALL,2218,666,1552,,,,,0.00398961446318343,0.008106284630672011,0.002100258656183183,0.003882709781888311,0.0009649879812979971,0.0057659670788007995,0.0012444473495933392,0.0026693977005058326,FAIL
0.05,60,0.1,front,front,600,60,540,0.0032374087786361375,0.00703535445675989,0.0029275016768090215,0.0034981448427229517,0.008362094944593071,0.011769989182769986,0.0036252419060952778,0.004728385430955796,0.001965627939365113,0.006291654876567759,0.0028392447981701032,0.003333229464688531,FAIL
0.05,60,0.1,mid,mid,600,60,540,0.0028194163654275623,0.006391516100930723,0.0006790203423088825,0.0026581762714584707,0.007470211500755955,0.00835391358410785,0.0008013057358465435,0.004120433906756496,0.001619267387645549,0.006134358819899769,0.0006640163587383189,0.0024418264014396717,FAIL
0.05,60,0.1,ALL,ALL,1200,120,1080,,,,,0.007916153222674513,0.010061951383438919,0.0022132738209709106,0.0044244096688561465,0.0017924476635053312,0.0062130068482337646,0.001751630578454211,0.0028875279330641017,FAIL
0.05,60,0.2,front,front,600,120,480,0.0032374087786361375,0.00703535445675989,0.0029275016768090215,0.0034981448427229517,0.006339783866380445,0.009776190920048331,0.003745008715338116,0.004673186978422209,0.0017427843532968113,0.006160579460312741,0.0026839733660496664,0.0031355368340415693,FAIL
0.05,60,0.2,mid,mid,600,120,480,0.0028194163654275623,0.006391516100930723,0.0006790203423088825,0.0026581762714584707,0.0056538664597853795,0.007639623748604678,0.0007171151655689056,0.0039055220128941656,0.0013900716874715503,0.006038563137131168,0.0006691371180738541,0.00223938110756334,FAIL
0.05,60,0.2,ALL,ALL,1200,240,960,,,,,0.0059968251630829125,0.008707907334326505,0.002231061940453511,0.004289354495658187,0.0015664280203841808,0.006099571298721955,0.00167655524206176,0.0026874589708024547,FAIL
0.05,60,0.3,front,front,600,180,420,0.0032374087786361375,0.00703535445675989,0.0029275016768090215,0.0034981448427229517,0.005396015826944358,0.009094973810439147,0.0038387800690251415,0.004428831998545997,0.001573157079582576,0.0059349883707745825,0.002433393153946863,0.0030112572680943356,FAIL
0.05,60,0.3,mid,mid,600,180,420,0.0028194163654275623,0.006391516100930723,0.0006790203423088825,0.0026581762714584707,0.004803288770241615,0.007389490579670109,0.0007993068550885221,0.0038068259326853897,0.0012052303818069216,0.005911279735397258,0.0006202233137552897,0.0019686859374909655,FAIL
0.05,60,0.3,ALL,ALL,1200,360,840,,,,,0.005099652298592987,0.008242232195054627,0.002319043462056832,0.004117828965615694,0.0013891937306947488,0.00592313405308592,0.0015268082338510762,0.0024899716027926505,FAIL
0.05,120,0.1,front,front,331,33,298,0.004590922454067345,0.007526615242897084,0.0030537130172378626,0.0033266931573012327,0.012020124759375231,0.013339785483438735,0.0029386584327345698,0.004466893011923282,0.0027137978832799344,0.006570552939711344,0.0030662303771569004,0.003174827037255195,FAIL
0.05,120,0.1,mid,mid,331,33,298,0.003974077433974625,0.006691805579719095,0.0007320008641900138,0.0027032659535029067,0.010517905919818249,0.00990447088553081,0.0007125894513788206,0.004653280335546841,0.002292659047533033,0.006233458783454805,0.0007341260053464104,0.002390338197189605,PASS
0.05,120,0.1,ALL,ALL,662,66,596,,,,,0.01126901533959674,0.011622128184484774,0.0018256239420566952,0.004560086673735062,0.002503228465406484,0.0064020058615830745,0.0019001781912516553,0.0027825826172224,FAIL
0.05,120,0.2,front,front,331,66,265,0.004590922454067345,0.007526615242897084,0.0030537130172378626,0.0033266931573012327,0.009023677587173923,0.011206572450430415,0.0035231148639554297,0.004046890152000673,0.0024472478265918267,0.006278184828959476,0.0029246144025160043,0.0031207818295987226,FAIL
0.05,120,0.2,mid,mid,331,66,265,0.003974077433974625,0.006691805579719095,0.0007320008641900138,0.0027032659535029067,0.007938828106788766,0.008652451869741297,0.0007446742039880239,0.003929540623714535,0.001996338244573826,0.006104022981313398,0.0007287980954608481,0.002296570517283166,FAIL
0.05,120,0.2,ALL,ALL,662,132,530,,,,,0.008481252846981344,0.009929512160085856,0.002133894533971727,0.003988215387857604,0.0022217930355828263,0.006191103905136437,0.0018267062489884262,0.002708676173440944,FAIL
0.05,120,0.3,front,front,331,99,232,0.004590922454067345,0.007526615242897084,0.0030537130172378626,0.0033266931573012327,0.0075654023993784614,0.010236957620063564,0.003568563302217373,0.003695757384800385,0.00236219478448791,0.006001350636091071,0.0028042747926967813,0.0031553357459214726,FAIL
0.05,120,0.3,mid,mid,331,99,232,0.003974077433974625,0.006691805579719095,0.0007320008641900138,0.0027032659535029067,0.006703419715313815,0.008173419126219618,0.0007544581173303831,0.003429481499844828,0.0018175889395919771,0.00594484504819137,0.0007221625756149917,0.0023235575580914094,FAIL
0.05,120,0.3,ALL,ALL,662,198,464,,,,,0.0071344110573461385,0.00920518837314159,0.002161510709773878,0.003562619442322607,0.0020898918620399437,0.005973097842141221,0.0017632186841558864,0.002739446652006441,FAIL
0.05,390,0.1,front,front,169,17,152,0.006142941473789413,0.008262110211763667,0.003227692194386201,0.003465176322938863,0.013715473512141476,0.012894504411346661,0.003770648603645684,0.004202729499296474,0.004561326778782956,0.007564965430726571,0.003160728638350765,0.003372052245485702,PASS
0.05,390,0.1,mid,mid,169,17,152,0.005298506186967452,0.007027821222207304,0.0008841326488176679,0.002932371937199953,0.012507416586251346,0.01090014301624123,0.0006956718217602081,0.003978694894445826,0.0036909206737303067,0.006447825521798476,0.000902889779407174,0.0027901067508412218,PASS
0.05,390,0.1,ALL,ALL,338,34,304,,,,,0.01311144504919641,0.011897323713793945,0.002233160212702946,0.004090712196871149,0.004126123726256631,0.007006395476262523,0.0020318092088789695,0.003081079498163462,PASS
0.05,390,0.2,front,front,169,34,135,0.006142941473789413,0.008262110211763667,0.003227692194386201,0.003465176322938863,0.011716822718388276,0.012072502020946044,0.003614487580977196,0.0035710082286092722,0.003532312310598107,0.006971559373877006,0.0031219370462766648,0.0034378052866362013,PASS
0.05,390,0.2,mid,mid,169,34,135,0.005298506186967452,0.007027821222207304,0.0008841326488176679,0.002932371937199953,0.010451500514502839,0.009660199091736826,0.0009240870531274543,0.0034685165053164836,0.0027352165054986915,0.0061841783979523545,0.000873704400551346,0.0027799369697794982,PASS
0.05,390,0.2,ALL,ALL,338,68,270,,,,,0.011084161616445556,0.010866350556341435,0.0022692873170523254,0.0035197623669628777,0.003133764408048399,0.006577868885914681,0.0019978207234140053,0.0031088711282078497,PASS
0.05,390,0.3,front,front,169,51,118,0.006142941473789413,0.008262110211763667,0.003227692194386201,0.003465176322938863,0.010269634560072396,0.011343806330276292,0.0038504330749238357,0.00380987144092392,0.0028657534887192126,0.00647501120378116,0.0029148982205011225,0.0033036886238422794,PASS
0.05,390,0.3,mid,mid,169,51,118,0.005298506186967452,0.007027821222207304,0.0008841326488176679,0.002932371937199953,0.009030996656746237,0.009024734784615475,0.0008741633893066527,0.0036166603876803274,0.0021818134488978116,0.005951246235568124,0.0008884432156367783,0.0025778600738591397,PASS
0.05,390,0.3,ALL,ALL,338,102,236,,,,,0.009650315608409316,0.010184270557445883,0.002362298232115244,0.003713265914302124,0.002523783468808512,0.006213128719674642,0.0019016707180689505,0.0029407743488507098,FAIL
0.07,1,0.1,front,front,32558,3256,29302,0.0008002284707449096,0.006642212969732005,0.0014270973953352038,0.003648239014686105,0.002004486390445701,0.009888389992125775,0.0026725656992519406,0.005357758055940063,0.0005148186894289237,0.006177055938233393,0.0012121120025288088,0.003405703245638436,FAIL
0.07,1,0.1,mid,mid,32558,3256,29302,0.0005070159861209895,0.006041439034811872,0.0005385810469372615,0.0026755473242354513,0.0012954700496534556,0.007592345631353293,0.0009676139016255432,0.004612380868362326,0.00031486574638001834,0.005843742893161458,0.00046718454791419014,0.0023643188434938163,FAIL
0.07,1,0.1,ALL,ALL,65116,6512,58604,,,,,0.0016499782200495782,0.008740367811739534,0.001820089800438742,0.004985069462151194,0.000414842217904471,0.006010399415697426,0.0008396482752214995,0.0028850110445661262,FAIL
0.07,1,0.2,front,front,32558,6512,26046,0.0008002284707449096,0.006642212969732005,0.0014270973953352038,0.003648239014686105,0.0015025106014671563,0.008814088691416706,0.002340872624528276,0.004786588022921821,0.0004858249800605586,0.005977100876327794,0.0010843147193980462,0.0033028665071823155,FAIL
0.07,1,0.2,mid,mid,32558,6512,26046,0.0005070159861209895,0.006041439034811872,0.0005385810469372615,0.0026755473242354513,0.0009564775788317002,0.006928831502545764,0.0008229677822920838,0.004025191219646455,0.00030430286108895876,0.005798381160202836,0.0004396098126287537,0.002213004822394352,FAIL
0.07,1,0.2,ALL,ALL,65116,13024,52092,,,,,0.0012294940901494283,0.007871460096981236,0.0015819202034101799,0.004405889621284138,0.00039506392057475864,0.005887741018265315,0.0007619622660133999,0.0027579356647883337,FAIL
0.07,1,0.3,front,front,32558,9767,22791,0.0008002284707449096,0.006642212969732005,0.0014270973953352038,0.003648239014686105,0.0012614979933325597,0.008193972513690202,0.002089493510831229,0.004443025172933205,0.0004824885226906988,0.005852562135824124,0.0010189786604212926,0.0032486336292202353,FAIL
0.07,1,0.3,mid,mid,32558,9767,22791,0.0005070159861209895,0.006041439034811872,0.0005385810469372615,0.0026755473242354513,0.0008215914203382461,0.006616621389042888,0.0007583415184619273,0.003645845036908031,0.00027919093696030433,0.00577743318888766,0.00040978432852907076,0.0021283543569020668,FAIL
0.07,1,0.3,ALL,ALL,65116,19534,45582,,,,,0.0010415447068354029,0.007405296951366545,0.0014239175146465782,0.004044435104920618,0.0003808397298255016,0.005814997662355892,0.0007143814944751817,0.002688493993061151,FAIL
0.07,5,0.1,front,front,6590,659,5931,0.001139109870451985,0.0066694886638025775,0.0018707762813186953,0.003616728669189965,0.002890679996955514,0.01006296554580016,0.0034162069963380756,0.005117462915762075,0.000716355888282489,0.006178348750506922,0.0016099065139505771,0.003409408967457429,FAIL
0.07,5,0.1,mid,mid,6590,659,5931,0.0008403039315417194,0.006065704127845511,0.0005589159514344036,0.0026624103799097417,0.0023244968435848093,0.007646768458036984,0.0006731024506370646,0.004489421484981911,0.0004290854996539489,0.005863739248574671,0.0005447506845854349,0.002374100568582712,FAIL
0.07,5,0.1,ALL,ALL,13180,1318,11862,,,,,0.0026075884202701616,0.008854867001918572,0.00204465472348757,0.004803442200371993,0.0005727206939682189,0.006021043999540797,0.001077328599268006,0.00289175476802007,FAIL
0.07,5,0.2,front,front,6590,1318,5272,0.001139109870451985,0.0066694886638025775,0.0018707762813186953,0.003616728669189965,0.0021550398253594475,0.008958131135151754,0.003044611931901601,0.004639451566426469,0.0006787902700988748,0.00596144899148153,0.0014342474521379658,0.003312005380554831,FAIL
0.07,5,0.2,mid,mid,6590,1318,5272,0.0008403039315417194,0.006065704127845511,0.0005589159514344036,0.0026624103799097417,0.00172071006119054,0.006875934299163858,0.0006727954309903564,0.00396292106124011,0.00037725409551977876,0.0058455831836172365,0.0005266058537616883,0.0022212477998619635,FAIL
0.07,5,0.2,ALL,ALL,13180,2636,10544,,,,,0.0019378749432749937,0.007917032717157806,0.0018587036814459788,0.0043011863138332895,0.0005280221828093268,0.005903516087549384,0.000980426652949827,0.0027666265902083972,FAIL
0.07,5,0.3,front,front,6590,1977,4613,0.001139109870451985,0.0066694886638025775,0.0018707762813186953,0.003616728669189965,0.0018120822380376827,0.008343891500654387,0.0027520575736673237,0.00431019949536642,0.0006679921902886766,0.0058056974757592405,0.0013241669201365643,0.003274800492568888,FAIL
0.07,5,0.3,mid,mid,6590,1977,4613,0.0008403039315417194,0.006065704127845511,0.0005589159514344036,0.0026624103799097417,0.0014394589753295756,0.006600624619637056,0.0007130785833576129,0.003612637050947778,0.0003472529011837041,0.005821371000329087,0.0004778373385655468,0.00212894918124361,FAIL
0.07,5,0.3,ALL,ALL,13180,3954,9226,,,,,0.001625770606683629,0.007472258060145722,0.0017325680785124683,0.003961418273157099,0.0005076225457361903,0.005813534238044164,0.0009010021293510555,0.002701874836906249,FAIL
0.07,15,0.1,front,front,2218,222,1996,0.0018378289655087343,0.006761714497163691,0.0022920539250333126,0.003554052382834739,0.004972961013128785,0.010717793827190644,0.0039114332393676175,0.0050120111206330975,0.0010007609584837018,0.006166511164195988,0.0020336255391740707,0.003352840380007485,FAIL
0.07,15,0.1,mid,mid,2218,222,1996,0.0014642863752958267,0.006131572498625677,0.0005794298315933834,0.002634167426192221,0.004067006163241984,0.007979474350063678,0.0007492944713347814,0.004465275898803331,0.000736293874624466,0.005890204584089612,0.0005573356946929038,0.0023435524504438685,FAIL
0.07,15,0.1,ALL,ALL,4436,444,3992,,,,,0.004519983588185384,0.009348634088627161,0.0023303638553511994,0.0047386435097182145,0.0008685274165540839,0.0060283578741428,0.0012954806169334873,0.0028481964152256766,FAIL
0.07,15,0.2,front,front,2218,444,1774,0.0018378289655087343,0.006761714497163691,0.0022920539250333126,0.003554052382834739,0.00370397034933895,0.009038969852479055,0.0036193648148441383,0.004456009381055806,0.000887578362743661,0.006058878921392086,0.0018134551289019918,0.003289688340406342,FAIL
0.07,15,0.2,mid,mid,2218,444,1774,0.0014642863752958267,0.006131572498625677,0.0005794298315933834,0.002634167426192221,0.0030158190926412786,0.007028700082197455,0.0006269847651249063,0.0039463563055180005,0.0006351666459299511,0.005885539580663028,0.0005668967451420198,0.002185512034562955,FAIL
0.07,15,0.2,ALL,ALL,4436,888,3548,,,,,0.0033598947209901144,0.008033834967338255,0.0021231747899845225,0.004201182843286903,0.000761372504336806,0.005972209251027557,0.001190175937022006,0.0027376001874846482,FAIL
0.07,15,0.3,front,front,2218,665,1553,0.0018378289655087343,0.006761714497163691,0.0022920539250333126,0.003554052382834739,0.003134287822213729,0.008340863250943574,0.0033231454509179245,0.004158543570062554,0.0007845859737140062,0.005958345849815971,0.0016651450138472257,0.003260925230655035,FAIL
0.07,15,0.3,mid,mid,2218,665,1553,0.0014642863752958267,0.006131572498625677,0.0005794298315933834,0.002634167426192221,0.002525783964696362,0.006741044761144603,0.0006192574162675734,0.0036045811259938308,0.0005738741782096384,0.005851029393387704,0.0005615006443747029,0.0020844069348840578,FAIL
0.07,15,0.3,ALL,ALL,4436,1330,3106,,,,,0.0028300358934550455,0.007540954006044088,0.001971201433592749,0.0038815623480281925,0.0006792300759618223,0.005904687621601838,0.0011133228291109643,0.002672666082769546,FAIL
0.07,30,0.1,front,front,1109,111,998,0.0025553037329455516,0.00688723610476667,0.0024914032372503254,0.003547992835074179,0.0066242276200077655,0.01083690390104833,0.003514610183202374,0.004723899321314609,0.001539857630734044,0.00629604192459924,0.0023500848304624563,0.0033919478884024074,FAIL
0.07,30,0.1,mid,mid,1109,111,998,0.002109553118170596,0.006229923421379522,0.0006314269707938344,0.002636838541745335,0.005608993484074026,0.00824046889563216,0.0006904027508565948,0.004331027416954566,0.001201256376611172,0.005964299054406381,0.0006245165112173197,0.002374580563232378,FAIL
0.07,30,0.1,ALL,ALL,2218,222,1996,,,,,0.006116610552040895,0.009538686398340244,0.002102506467029484,0.004527463369134587,0.001370557003672608,0.006130170489502811,0.001487300670839888,0.0028832642258173925,FAIL
0.07,30,0.2,front,front,1109,222,887,0.0025553037329455516,0.00688723610476667,0.0024914032372503254,0.003547992835074179,0.005072089280506884,0.009872604825575566,0.0036129770367017465,0.00451042780020801,0.0013113412202076795,0.005907385959906962,0.002119339077554954,0.0032626599428713246,FAIL
0.07,30,0.2,mid,mid,1109,222,887,0.002109553118170596,0.006229923421379522,0.0006314269707938344,0.002636838541745335,0.004297543252831925,0.007591734909783251,0.0007385127543052644,0.004040646634011291,0.0009683167021967297,0.005839152368775195,0.0006016161266338377,0.0021457284423148293,FAIL
0.07,30,0.2,ALL,ALL,2218,444,1774,,,,,0.004684816266669405,0.008732169867679409,0.0021757448955035054,0.004275537217109651,0.0011398289612022045,0.0058732691643410785,0.0013604776020943957,0.002704194192593077,FAIL
0.07,30,0.3,front,front,1109,333,776,0.0025553037329455516,0.00688723610476667,0.0024914032372503254,0.003547992835074179,0.004326056406482569,0.009065403716372001,0.0035333060208807597,0.004224514763879024,0.0011374873719414889,0.005701209958312922,0.0018734822129648622,0.0032138594378854518,FAIL
0.07,30,0.3,mid,mid,1109,333,776,0.002109553118170596,0.006229923421379522,0.0006314269707938344,0.002636838541745335,0.0036531725198842902,0.007138496385474875,0.0006672112914856067,0.0035509335722514403,0.0007924885906545055,0.005795947247209527,0.0006154124862218161,0.002126633732395627,FAIL
0.07,30,0.3,ALL,ALL,2218,666,1552,,,,,0.00398961446318343,0.00810195005092344,0.002100258656183183,0.0038877241680652323,0.0009649879812979971,0.0057485786027612245,0.0012444473495933392,0.0026702465851405396,FAIL
0.07,60,0.1,front,front,600,60,540,0.0032374087786361375,0.007038133307308414,0.0029275016768090215,0.003498136927812911,0.008362094944593071,0.01177422669172728,0.0036252419060952778,0.004726464276000497,0.001965627939365113,0.006294225657040857,0.0028392447981701032,0.003333523528865585,FAIL
0.07,60,0.1,mid,mid,600,60,540,0.0028194163654275623,0.006362752244019088,0.0006790203423088825,0.0026633998680992053,0.007470211500755955,0.008356702548847924,0.0008013057358465435,0.004129678737866901,0.001619267387645549,0.006100612275873148,0.0006640163587383189,0.0024464092147865307,FAIL
0.07,60,0.1,ALL,ALL,1200,120,1080,,,,,0.007916153222674513,0.010065464620287602,0.0022132738209709106,0.004428071506933699,0.0017924476635053312,0.006197418966457003,0.001751630578454211,0.0028899663718260577,FAIL
0.07,60,0.2,front,front,600,120,480,0.0032374087786361375,0.007038133307308414,0.0029275016768090215,0.003498136927812911,0.006339783866380445,0.009779341177010544,0.003745008715338116,0.004673007114557495,0.0017427843532968113,0.006163295502932832,0.0026839733660496664,0.0031355929468080534,FAIL
0.07,60,0.2,mid,mid,600,120,480,0.0028194163654275623,0.006362752244019088,0.0006790203423088825,0.0026633998680992053,0.0056538664597853795,0.007633642530869514,0.0007171151655689056,0.003914336814008823,0.0013900716874715503,0.006002363010751828,0.0006691371180738541,0.002243283499887975,FAIL
0.07,60,0.2,ALL,ALL,1200,240,960,,,,,0.0059968251630829125,0.008706491853940028,0.002231061940453511,0.004293671964283159,0.0015664280203841808,0.00608282925684233,0.00167655524206176,0.0026894382233480143,FAIL
0.07,60,0.3,front,front,600,180,420,0.0032374087786361375,0.007038133307308414,0.0029275016768090215,0.003498136927812911,0.005396015826944358,0.009097937464501887,0.0038387800690251415,0.0044293089136686345,0.001573157079582576,0.005937746462861575,0.002433393153946863,0.0030109427618270623,FAIL
0.07,60,0.3,mid,mid,600,180,420,0.0028194163654275623,0.006362752244019088,0.0006790203423088825,0.0026633998680992053,0.004803288770241615,0.007373941955139796,0.0007993068550885221,0.0038160534277864324,0.0012052303818069216,0.005875149205995321,0.0006202233137552897,0.0019711027758594953,FAIL
0.07,60,0.3,ALL,ALL,1200,360,840,,,,,0.005099652298592987,0.008235939709820842,0.002319043462056832,0.004122681170727533,0.0013891937306947488,0.005906447834428449,0.0015268082338510762,0.002491022768843279,FAIL
0.07,120,0.1,front,front,331,33,298,0.004590922454067345,0.007529641084334844,0.0030537130172378626,0.003326670081359962,0.012020124759375231,0.013343186648150639,0.0029386584327345698,0.004468068879805172,0.0027137978832799344,0.006573636898514877,0.0030662303771569004,0.0031746163160551394,FAIL
0.07,120,0.1,mid,mid,331,33,298,0.003974077433974625,0.0066684030439992815,0.0007320008641900138,0.0027066933152759777,0.010517905919818249,0.009900512543794563,0.0007125894513788206,0.004653571313083124,0.002292659047533033,0.006206232019710827,0.0007341260053464104,0.002394580943706167,PASS
0.07,120,0.1,ALL,ALL,662,66,596,,,,,0.01126901533959674,0.011621849595972601,0.0018256239420566952,0.004560820096444148,0.002503228465406484,0.006389934459112852,0.0019001781912516553,0.002784598629880653,FAIL
0.07,120,0.2,front,front,331,66,265,0.004590922454067345,0.007529641084334844,0.0030537130172378626,0.003326670081359962,0.009023677587173923,0.0112082960130198,0.0035231148639554297,0.004047510525203473,0.0024472478265918267,0.006281949832238404,0.0029246144025160043,0.0031205499394916193,FAIL
0.07,120,0.2,mid,mid,331,66,265,0.003974077433974625,0.0066684030439992815,0.0007320008641900138,0.0027066933152759777,0.007938828106788766,0.008647077464273421,0.0007446742039880239,0.0039323319484358705,0.001996338244573826,0.0060738383068894165,0.0007287980954608481,0.0023004189271798336,FAIL
0.07,120,0.2,ALL,ALL,662,132,530,,,,,0.008481252846981344,0.00992768673864661,0.002133894533971727,0.003989921236819672,0.0022217930355828263,0.00617789406956391,0.0018267062489884262,0.0027104844333357267,FAIL
0.07,120,0.3,front,front,331,99,232,0.004590922454067345,0.007529641084334844,0.0030537130172378626,0.003326670081359962,0.0075654023993784614,0.010239107884593627,0.003568563302217373,0.00369549902803756,0.00236219478448791,0.006005199625229433,0.0028042747926967813,0.00315543067251808,FAIL
0.07,120,0.3,mid,mid,331,99,232,0.003974077433974625,0.0066684030439992815,0.0007320008641900138,0.0027066933152759777,0.006703419715313815,0.008161091394051792,0.0007544581173303831,0.003431247237266748,0.0018175889395919771,0.005914458716279119,0.0007221625756149917,0.0023281358029807134,FAIL
0.07,120,0.3,ALL,ALL,662,198,464,,,,,0.0071344110573461385,0.00920009963932271,0.002161510709773878,0.003563373132652154,0.0020898918620399437,0.005959829170754276,0.0017632186841558864,0.002741783237749397,FAIL
0.07,390,0.1,front,front,169,17,152,0.006142941473789413,0.00826356295896523,0.003227692194386201,0.003464543801648962,0.013715473512141476,0.01289817381391393,0.003770648603645684,0.004202312525643693,0.004561326778782956,0.007566026512349767,0.003160728638350765,0.0033713875845376253,PASS
0.07,390,0.1,mid,mid,169,17,152,0.005298506186967452,0.0070119580033728484,0.0008841326488176679,0.00293905401818724,0.012507416586251346,0.010894228646447174,0.0006956718217602081,0.004000348110448209,0.0036909206737303067,0.0064297103970504055,0.000902889779407174,0.0027944399936386905,PASS
0.07,390,0.1,ALL,ALL,338,34,304,,,,,0.01311144504919641,0.011896201230180552,0.002233160212702946,0.004101330318045951,0.004126123726256631,0.006997868454700086,0.0020318092088789695,0.003082913789088158,PASS
0.07,390,0.2,front,front,169,34,135,0.006142941473789413,0.00826356295896523,0.003227692194386201,0.003464543801648962,0.011716822718388276,0.012067617031541196,0.003614487580977196,0.003570340671829782,0.003532312310598107,0.006975862691324921,0.0031219370462766648,0.003437181904040479,PASS
0.07,390,0.2,mid,mid,169,34,135,0.005298506186967452,0.0070119580033728484,0.0008841326488176679,0.00293905401818724,0.010451500514502839,0.009658726463849566,0.0009240870531274543,0.003478681793598982,0.0027352165054986915,0.00616214693650045,0.000873704400551346,0.0027855554296858497,PASS
0.07,390,0.2,ALL,ALL,338,68,270,,,,,0.011084161616445556,0.010863171747695381,0.0022692873170523254,0.0035245112327143818,0.003133764408048399,0.006569004813912685,0.0019978207234140053,0.0031113686668631643,PASS
0.07,390,0.3,front,front,169,51,118,0.006142941473789413,0.00826356295896523,0.003227692194386201,0.003464543801648962,0.010269634560072396,0.011342186766615693,0.0038504330749238357,0.0038093316762748803,0.0028657534887192126,0.006478908709292172,0.0029148982205011225,0.00330300732146602,PASS
0.07,390,0.3,mid,mid,169,51,118,0.005298506186967452,0.0070119580033728484,0.0008841326488176679,0.00293905401818724,0.009030996656746237,0.00901656949852804,0.0008741633893066527,0.003625318683238184,0.0021818134488978116,0.005929734175797579,0.0008884432156367783,0.0025834793314564995,PASS
0.07,390,0.3,ALL,ALL,338,102,236,,,,,0.009650315608409316,0.010179378132571866,0.002362298232115244,0.003717325179756532,0.002523783468808512,0.006204321442544875,0.0019016707180689505,0.00294324332646126,FAIL
0.1,1,0.1,front,front,32558,3256,29302,0.0008002284707449096,0.006648336679871625,0.0014270973953352038,0.003647322261341228,0.002004486390445701,0.009895589720951555,0.0026725656992519406,0.0053562310594819475,0.0005148186894289237,0.00618309172729441,0.0012121120025288088,0.003404879020331597,FAIL
0.1,1,0.1,mid,mid,32558,3256,29302,0.0005070159861209895,0.0059964965590893204,0.0005385810469372615,0.002681256363062276,0.0012954700496534556,0.0075708957043052515,0.0009676139016255432,0.004627947564997881,0.00031486574638001834,0.005795199747874741,0.00046718454791419014,0.002368121650404734,FAIL
0.1,1,0.1,ALL,ALL,65116,6512,58604,,,,,0.0016499782200495782,0.008733242712628403,0.001820089800438742,0.004992089312239914,0.000414842217904471,0.005989145737584576,0.0008396482752214995,0.0028865003353681657,FAIL
0.1,1,0.2,front,front,32558,6512,26046,0.0008002284707449096,0.006648336679871625,0.0014270973953352038,0.003647322261341228,0.0015025106014671563,0.008820925470001989,0.002340872624528276,0.004785254133545261,0.0004858249800605586,0.005983086697337091,0.0010843147193980462,0.0033020840383345424,FAIL
0.1,1,0.2,mid,mid,32558,6512,26046,0.0005070159861209895,0.0059964965590893204,0.0005385810469372615,0.002681256363062276,0.0009564775788317002,0.006904137023496839,0.0008229677822920838,0.004037600575539387,0.00030430286108895876,0.005747203627780161,0.0004396098126287537,0.0022159879468278197,FAIL
0.1,1,0.2,ALL,ALL,65116,13024,52092,,,,,0.0012294940901494283,0.007862531246749415,0.0015819202034101799,0.004411427354542323,0.00039506392057475864,0.005865145162558627,0.0007619622660133999,0.0027590359925811813,FAIL
