H,resample_min,move_pct,series_id,expiry,n_bars_all,n_bars_active,n_bars_quiet,rr25_rmse_carry_all,rr25_rmse_rough_all,bf25_rmse_carry_all,bf25_rmse_rough_all,rr25_rmse_carry_active,rr25_rmse_rough_active,bf25_rmse_carry_active,bf25_rmse_rough_active,rr25_rmse_carry_quiet,rr25_rmse_rough_quiet,bf25_rmse_carry_quiet,bf25_rmse_rough_quiet,verdict
0.05,60,0.2,mid,mid,600,120,480,0.0028194163654275623,0.006391516100930723,0.0006790203423088825,0.0026581762714584707,0.006717341012091284,0.008138411914833376,0.000857463470863157,0.002647633189914265,0.0031809180261436303,0.006305025974023925,0.0006817040085173236,0.0023316481021133733,FAIL
0.05,60,0.2,ALL,ALL,1200,240,960,,,,,0.007035791428189349,0.008523678235626102,0.0021148312762811596,0.0029179447854091856,0.0033608815196878366,0.00658413178880758,0.0017158167609698648,0.0028425485191205116,FAIL
0.05,60,0.3,front,front,600,180,420,0.0032374087786361375,0.00703535445675989,0.0029275016768090215,0.0034981448427229517,0.005792574673285223,0.00834020911789877,0.003665406566365504,0.0033193236828992683,0.003386246878919012,0.006510712806020893,0.0026677920520421523,0.003224975694500209,PASS
0.05,60,0.3,mid,mid,600,180,420,0.0028194163654275623,0.006391516100930723,0.0006790203423088825,0.0026581762714584707,0.005222995153253472,0.007601859252470082,0.0007409342975406092,0.0026982536934016554,0.002949794511606203,0.0060204780085212056,0.0006670757724942848,0.002124759194936737,FAIL
0.05,60,0.3,ALL,ALL,1200,360,840,,,,,0.005507784913269347,0.007971034185184425,0.0022031704319530566,0.003008788688150462,0.0031680206952626076,0.006265595407271049,0.0016674339122682185,0.002674867444718473,FAIL
0.05,120,0.1,front,front,331,33,298,0.004590922454067345,0.007526615242897084,0.0030537130172378626,0.0033266931573012327,0.012628363319872375,0.012614909226944688,0.0033540267268455954,0.0037731287890378,0.0044206853160129655,0.007233807323042025,0.0030531213984611163,0.0031677257334324386,PASS
0.05,120,0.1,mid,mid,331,33,298,0.003974077433974625,0.006691805579719095,0.0007320008641900138,0.0027032659535029067,0.011391741209597342,0.010518683327971916,0.0009239935981669437,0.002853476884129736,0.0038008559720308257,0.006456698795707463,0.0007273946131542856,0.00242994516299995,PASS
0.05,120,0.1,ALL,ALL,662,66,596,,,,,0.01201005226473486,0.011566796277458302,0.0021390101625062695,0.003313302836583768,0.004110770644021895,0.006845253059374744,0.001890258005807701,0.0027988354482161946,PASS
0.05,120,0.2,front,front,331,66,265,0.004590922454067345,0.007526615242897084,0.0030537130172378626,0.0033266931573012327,0.009259555515060584,0.01016743940740854,0.003791806862349391,0.003706803528657546,0.004626459226612784,0.007169159512169044,0.0028710718727455267,0.0030848829947028654,PASS
0.05,120,0.2,mid,mid,331,66,265,0.003974077433974625,0.006691805579719095,0.0007320008641900138,0.0027032659535029067,0.008717272895303045,0.008739833108577469,0.0009113654851600823,0.0026972598390756376,0.0038981821300430666,0.006431238972920675,0.0007353696303989619,0.0023541749035134113,FAIL
0.05,120,0.2,ALL,ALL,662,132,530,,,,,0.008988414205181814,0.009453636257993003,0.002351586173754737,0.003202031683866592,0.004262320678327925,0.006800199242544859,0.0018032207515722442,0.002719528949108138,FAIL
0.05,120,0.3,front,front,331,99,232,0.004590922454067345,0.007526615242897084,0.0030537130172378626,0.0033266931573012327,0.007953322965478843,0.009509642116985139,0.003685293980026663,0.003262711279364774,0.004844204064854508,0.007101142248971373,0.0028425084413359935,0.0032106342460092264,PASS
0.05,120,0.3,mid,mid,331,99,232,0.003974077433974625,0.006691805579719095,0.0007320008641900138,0.0027032659535029067,0.007263747454178377,0.008219290653977824,0.0008417870486810452,0.0025583168484347163,0.0041363077241728715,0.006315837334810848,0.0007440579278558441,0.0024671186699267472,FAIL
0.05,120,0.3,ALL,ALL,662,198,464,,,,,0.007608535209828611,0.008864466385481481,0.0022635405143538543,0.002910514063899745,0.004490255894513689,0.006708489791891111,0.0017932831845959187,0.002838876457967987,FAIL
0.05,390,0.1,front,front,169,17,152,0.006142941473789413,0.008262110211763667,0.003227692194386201,0.003465176322938863,0.01568461314147278,0.014303260630830048,0.0031527587633698798,0.004802670142583332,0.006476145915825928,0.008451040123739324,0.0029921695976503505,0.0033270814337508703,PASS
0.05,390,0.1,mid,mid,169,17,152,0.005298506186967452,0.007027821222207304,0.0008841326488176679,0.002932371937199953,0.0144923472354713,0.013363485111049126,0.0008337766862562937,0.0028878889808609124,0.005654784868012323,0.007109673306968141,0.0009115042686081897,0.0028317348864854808,PASS
0.05,390,0.1,ALL,ALL,338,34,304,,,,,0.015088480188472041,0.013833372870939588,0.0019932677248130867,0.003845279561722122,0.0060654653919191255,0.007780356715353733,0.00195183693312927,0.0030794081601181753,PASS
0.05,390,0.2,front,front,169,34,135,0.006142941473789413,0.008262110211763667,0.003227692194386201,0.003465176322938863,0.01526907711255514,0.01313330332171972,0.0035800851295705468,0.003831327007625124,0.0070198112960470245,0.008751674782704442,0.0030688184501470816,0.003317521832700637,PASS
0.05,390,0.2,mid,mid,169,34,135,0.005298506186967452,0.007027821222207304,0.0008841326488176679,0.002932371937199953,0.013041214460286896,0.011284975582566189,0.0009202160089899018,0.00268714278617671,0.006063240894859887,0.007130597374206821,0.0009048186974860257,0.0028565813251306207,PASS
0.05,390,0.2,ALL,ALL,338,68,270,,,,,0.014155145786421018,0.012209139452142954,0.0022501505692802243,0.003259234896900917,0.006541526095453456,0.007941136078455632,0.0019868185738165537,0.003087051578915629,PASS
0.05,390,0.3,front,front,169,51,118,0.006142941473789413,0.008262110211763667,0.003227692194386201,0.003465176322938863,0.011272047337771818,0.011163895331841889,0.00386753432904817,0.003528918203133934,0.0078019275258909065,0.008946593747917758,0.0027355913009693973,0.003306701623081629,PASS
0.05,390,0.3,mid,mid,169,51,118,0.005298506186967452,0.007027821222207304,0.0008841326488176679,0.002932371937199953,0.009736317445763962,0.009164523918250308,0.0008763684607787378,0.0026385183575570264,0.0065912636284558,0.007357094701867227,0.0009220793412282372,0.0027643233003194533,PASS
0.05,390,0.3,ALL,ALL,338,102,236,,,,,0.01050418239176789,0.010164209625046099,0.002371951394913454,0.0030837182803454804,0.0071965955771733535,0.008151844224892492,0.0018288353210988172,0.0030355124617005413,PASS
0.07,1,0.1,front,front,32558,3256,29302,0.0008002284707449096,0.006642212969732005,0.0014270973953352038,0.003648239014686105,0.002121331863838569,0.008176504586460825,0.0027186497080850646,0.0035045326808846216,0.0006831329107785103,0.006264955527986198,0.0013370756641800392,0.003489656316894693,FAIL
0.07,1,0.1,mid,mid,32558,3256,29302,0.0005070159861209895,0.006041439034811872,0.0005385810469372615,0.0026755473242354513,0.0013998593832357728,0.007033421723582968,0.0009502714727595808,0.002904156456487505,0.0004699854511165514,0.005795909673493579,0.00048751962722949133,0.0024264097460046127,FAIL
0.07,1,0.1,ALL,ALL,65116,6512,58604,,,,,0.001760595623537171,0.0076049631550218965,0.0018344605904223226,0.003204344568686063,0.0005765591809475309,0.006030432600739889,0.0009122976457047652,0.002958033031449653,FAIL
0.07,1,0.2,front,front,32558,6512,26046,0.0008002284707449096,0.006642212969732005,0.0014270973953352038,0.003648239014686105,0.001569115502566701,0.007779851883530565,0.0022998985391368717,0.003556537152471693,0.0006929596701020825,0.006098706972708521,0.0013348737874580199,0.0034352656659156775,FAIL
0.07,1,0.2,mid,mid,32558,6512,26046,0.0005070159861209895,0.006041439034811872,0.0005385810469372615,0.0026755473242354513,0.0010088294023383796,0.006790467415207384,0.0008242025159279681,0.002896357388755634,0.0005006727675152204,0.005689261543546669,0.00048496894498026755,0.002319003183940493,FAIL
0.07,1,0.2,ALL,ALL,65116,13024,52092,,,,,0.0012889724524525403,0.007285159649368975,0.0015620505275324198,0.0032264472706136638,0.0005968162188086514,0.005893984258127595,0.0009099213662191437,0.0028771344249280853,FAIL
0.07,1,0.3,front,front,32558,9767,22791,0.0008002284707449096,0.006642212969732005,0.0014270973953352038,0.003648239014686105,0.0013071417391958449,0.007452802441068826,0.0020598202394524886,0.0035793528004039806,0.0007217491375150997,0.006008071528520595,0.0013478349687319213,0.0034154499134911877,FAIL
0.07,1,0.3,mid,mid,32558,9767,22791,0.0005070159861209895,0.006041439034811872,0.0005385810469372615,0.0026755473242354513,0.0008393360942189122,0.00663121725764916,0.0007752342755406885,0.0028956173331114447,0.0005398421480530088,0.005606604328292231,0.00047489987828730636,0.0022642746726112706,FAIL
0.07,1,0.3,ALL,ALL,65116,19534,45582,,,,,0.0010732389167073786,0.007042009849358993,0.0014175272574965885,0.0032374850667577127,0.0006307956427840542,0.0058073379284064135,0.0009113674235096138,0.0028398622930512294,FAIL
0.07,5,0.1,front,front,6590,659,5931,0.001139109870451985,0.0066694886638025775,0.0018707762813186953,0.003616728669189965,0.003329303226574671,0.008591261278317674,0.0033914129497112917,0.0034178822687581673,0.001264493695356359,0.006315441030561839,0.001746399475448936,0.0034852828230194804,FAIL
0.07,5,0.1,mid,mid,6590,659,5931,0.0008403039315417194,0.006065704127845511,0.0005589159514344036,0.0026624103799097417,0.002701367266487296,0.007135811256875187,0.0007096600798456211,0.0028084361577660442,0.0009359596868601339,0.005853868105703943,0.0005541130514447414,0.002439477799857545,FAIL
0.07,5,0.1,ALL,ALL,13180,1318,11862,,,,,0.003015335246530983,0.00786353626759643,0.0020505365147784563,0.0031131592132621058,0.0011002266911082465,0.0060846545681328915,0.0011502562634468387,0.0029623803114385127,FAIL
0.07,5,0.2,front,front,6590,1318,5272,0.001139109870451985,0.0066694886638025775,0.0018707762813186953,0.003616728669189965,0.00241791776880437,0.00795465756431796,0.002999150195420318,0.00353662951411344,0.001223442263076414,0.006135997348238221,0.0017142605901494603,0.0034157095971745627,FAIL
0.07,5,0.2,mid,mid,6590,1318,5272,0.0008403039315417194,0.006065704127845511,0.0005589159514344036,0.0026624103799097417,0.0018995742562081192,0.00668796618051873,0.000676081824647023,0.0028071518894016508,0.0009571881148041355,0.005785711478740333,0.0005438531435508024,0.0023293555726290266,FAIL
0.07,5,0.2,ALL,ALL,13180,2636,10544,,,,,0.0021587460125062448,0.0073213118724183455,0.0018376160100336703,0.0031718907017575454,0.0010903151889402748,0.005960854413489277,0.0011290568668501314,0.0028725325849017947,FAIL
0.07,5,0.3,front,front,6590,1977,4613,0.001139109870451985,0.0066694886638025775,0.0018707762813186953,0.003616728669189965,0.001941798005026321,0.0075467405657341086,0.0027506565072966606,0.0035269407611859985,0.0013212719289516124,0.006017613688007007,0.001734816792245452,0.003419186429901931,FAIL
0.07,5,0.3,mid,mid,6590,1977,4613,0.0008403039315417194,0.006065704127845511,0.0005589159514344036,0.0026624103799097417,0.0015102523696400244,0.006581470089986901,0.0006870026960693608,0.0028580184431606526,0.0010342384498504718,0.005690003389834879,0.0005270553499987091,0.002260320696549473,FAIL
0.07,5,0.3,ALL,ALL,13180,3954,9226,,,,,0.0017260251873331728,0.007064105327860505,0.0017188296016830108,0.0031924796021733258,0.001177755189401042,0.005853808538920943,0.0011309360711220806,0.002839753563225702,FAIL
0.07,15,0.1,front,front,2218,222,1996,0.0018378289655087343,0.006761714497163691,0.0022920539250333126,0.003554052382834739,0.005625534203188367,0.009006935533646454,0.0036696638699184447,0.0033370531399800956,0.0020847285259801784,0.006446020386806001,0.002104989796925342,0.0034324824915991626,PASS
0.07,15,0.1,mid,mid,2218,222,1996,0.0014642863752958267,0.006131572498625677,0.0005794298315933834,0.002634167426192221,0.004569177969434919,0.007475009698045373,0.0007284027076743491,0.0027214362110624356,0.0016940687013186032,0.005962336652706882,0.0005742966364205625,0.0023969506254974886,FAIL
0.07,15,0.1,ALL,ALL,4436,444,3992,,,,,0.005097356086311643,0.008240972615845913,0.002199033288796397,0.0030292446755212656,0.0018893986136493909,0.006204178519756441,0.0013396432166729523,0.0029147165585483256,FAIL
0.07,15,0.2,front,front,2218,444,1774,0.0018378289655087343,0.006761714497163691,0.0022920539250333126,0.003554052382834739,0.0040746249733810014,0.007985808462773861,0.003525734555578502,0.003329286218791987,0.002154153622734374,0.006441454357657059,0.0021059508293505744,0.003403107245752592,PASS
0.07,15,0.2,mid,mid,2218,444,1774,0.0014642863752958267,0.006131572498625677,0.0005794298315933834,0.002634167426192221,0.003328019313439435,0.006882888734523577,0.0006501315201045112,0.00273355666780226,0.001750220422218381,0.0058856751487938895,0.0005815749286739312,0.0022969528693922783,FAIL
0.07,15,0.2,ALL,ALL,4436,888,3548,,,,,0.0037013221434102185,0.0074343485986487195,0.0020879330378415066,0.0030314214432971233,0.0019521870224763773,0.006163564753225474,0.0013437628790122528,0.0028500300575724355,FAIL
0.07,15,0.3,front,front,2218,665,1553,0.0018378289655087343,0.006761714497163691,0.0022920539250333126,0.003554052382834739,0.0032305784584116433,0.007602543709709857,0.003293714084051313,0.003365923460605933,0.002217324852131127,0.006353999300975796,0.0021201376974006253,0.0034183717314375498,FAIL
0.07,15,0.3,mid,mid,2218,665,1553,0.0014642863752958267,0.006131572498625677,0.0005794298315933834,0.002634167426192221,0.002631004903913818,0.0067444704646505965,0.0006243763655122943,0.002756410820559701,0.0018797368020338978,0.005830564610666426,0.0005779757400136272,0.0022231659514658575,FAIL
0.07,15,0.3,ALL,ALL,4436,1330,3106,,,,,0.0029307916811627307,0.0071735070871802266,0.001959045224781804,0.003061167140582817,0.0020485308270825125,0.006092281955821111,0.0013490567187071263,0.002820768841451704,FAIL
0.07,30,0.1,front,front,1109,111,998,0.0025553037329455516,0.00688723610476667,0.0024914032372503254,0.003547992835074179,0.008050217427392552,0.01026420711632265,0.003027361327694999,0.003140893845482607,0.0027404346144353285,0.00667337760637397,0.002456122451572465,0.0034643557427746175,FAIL
0.07,30,0.1,mid,mid,1109,111,998,0.002109553118170596,0.006229923421379522,0.0006314269707938344,0.002636838541745335,0.006826689388928528,0.008227877398689215,0.0008372052743896279,0.0029654245344113523,0.002292452542349156,0.0061271875173608175,0.000631740723440492,0.002401015682712332,FAIL
0.07,30,0.1,ALL,ALL,2218,222,1996,,,,,0.0074384534081605395,0.009246042257505933,0.0019322833010423134,0.0030531591899469798,0.0025164435783922422,0.006400282561867393,0.0015439315875064785,0.0029326857127434745,FAIL
0.07,30,0.2,front,front,1109,222,887,0.0025553037329455516,0.00688723610476667,0.0024914032372503254,0.003547992835074179,0.0055128468645953485,0.008704296466141112,0.0032785928638108413,0.0030061729221214396,0.0027561703915032682,0.006393349917660636,0.0024587784034768288,0.003444287412948426,PASS
0.07,30,0.2,mid,mid,1109,222,887,0.002109553118170596,0.006229923421379522,0.0006314269707938344,0.002636838541745335,0.004716205666785325,0.00742613771932779,0.0007429444587978019,0.0028439043456824817,0.0023478343678396026,0.005959806506992119,0.0006362970271039392,0.002237261469156579,FAIL
0.07,30,0.2,ALL,ALL,2218,444,1774,,,,,0.005114526265690337,0.008065217092734452,0.0020107686613043217,0.002925038633901961,0.002552002379671435,0.006176578212326377,0.001547537715290384,0.0028407744410525026,FAIL
0.07,30,0.3,front,front,1109,333,776,0.0025553037329455516,0.00688723610476667,0.0024914032372503254,0.003547992835074179,0.004577648759726216,0.00826098003649135,0.003315047525648056,0.0031997340661641983,0.0028903833076869404,0.006251416179962524,0.0023827398308289287,0.003429427360255121,PASS
0.07,30,0.3,mid,mid,1109,333,776,0.002109553118170596,0.006229923421379522,0.0006314269707938344,0.002636838541745335,0.003940851117175103,0.007094917450109255,0.0006661623719511661,0.0027148389858537435,0.002453707659269658,0.0058996298636349144,0.0006485627092524834,0.002257410980728903,FAIL
0.07,30,0.3,ALL,ALL,2218,666,1552,,,,,0.00425924993845066,0.007677948743300302,0.001990604948799611,0.0029572865260089707,0.002672045483478299,0.006075523021798719,0.0015156512700407062,0.002843419170492012,FAIL
0.07,60,0.1,front,front,600,60,540,0.0032374087786361375,0.007038133307308414,0.0029275016768090215,0.003498136927812911,0.0097527664653066,0.010901658924567056,0.003406234324503907,0.003284209855057738,0.0036503040156819063,0.006973097862229507,0.0028805019214856,0.0033988973159915672,PASS
0.07,60,0.1,mid,mid,600,60,540,0.0028194163654275623,0.006362752244019088,0.0006790203423088825,0.0026633998680992053,0.009358802609767073,0.009134840235343555,0.0010738830809134629,0.0024977528262235555,0.0031868160900020057,0.006406683710163198,0.0006773642508245394,0.0025002140025464793,PASS
0.07,60,0.1,ALL,ALL,1200,120,1080,,,,,0.009555784537536836,0.010018249579955306,0.002240058702708685,0.0028909813406406467,0.003418560052841956,0.006689890786196352,0.0017789330861550695,0.0029495556592690235,FAIL
0.07,60,0.2,front,front,600,120,480,0.0032374087786361375,0.007038133307308414,0.0029275016768090215,0.003498136927812911,0.007354241844287414,0.008903375532224688,0.0033721990816991624,0.0031883757164047183,0.0035408450132320426,0.006868702179696064,0.002749929513422406,0.003352861147305686,PASS
0.07,60,0.2,mid,mid,600,120,480,0.0028194163654275623,0.006362752244019088,0.0006790203423088825,0.0026633998680992053,0.006717341012091284,0.0081287351215869,0.000857463470863157,0.0026564329526617618,0.0031809180261436303,0.0062724848778691914,0.0006817040085173236,0.00233386603718638,FAIL
0.07,60,0.2,ALL,ALL,1200,240,960,,,,,0.007035791428189349,0.008516055326905794,0.0021148312762811596,0.00292240433453324,0.0033608815196878366,0.006570593528782628,0.0017158167609698648,0.002843363592246033,FAIL
0.07,60,0.3,front,front,600,180,420,0.0032374087786361375,0.007038133307308414,0.0029275016768090215,0.003498136927812911,0.005792574673285223,0.008339530055339626,0.003665406566365504,0.003318899084166947,0.003386246878919012,0.006513711507689252,0.0026677920520421523,0.003224430662358346,PASS
0.07,60,0.3,mid,mid,600,180,420,0.0028194163654275623,0.006362752244019088,0.0006790203423088825,0.0026633998680992053,0.005222995153253472,0.00757651274119222,0.0007409342975406092,0.0027058819018610752,0.002949794511606203,0.005987690716031501,0.0006670757724942848,0.002127507810999992,FAIL
0.07,60,0.3,ALL,ALL,1200,360,840,,,,,0.005507784913269347,0.007958021398265923,0.0022031704319530566,0.003012390493014011,0.0031680206952626076,0.006250701111860376,0.0016674339122682185,0.0026759692366791687,FAIL
0.07,120,0.1,front,front,331,33,298,0.004590922454067345,0.007529641084334844,0.0030537130172378626,0.003326670081359962,0.012628363319872375,0.012616594195704656,0.0033540267268455954,0.0037718533181053788,0.0044206853160129655,0.007238301272169937,0.0030531213984611163,0.003167678213595095,PASS
0.07,120,0.1,mid,mid,331,33,298,0.003974077433974625,0.0066684030439992815,0.0007320008641900138,0.0027066933152759777,0.011391741209597342,0.010494035575548514,0.0009239935981669437,0.0028583788354498278,0.0038008559720308257,0.0064261805873919815,0.0007273946131542856,0.0024317928818595714,PASS
0.07,120,0.1,ALL,ALL,662,66,596,,,,,0.01201005226473486,0.011555314885626585,0.0021390101625062695,0.0033151160767776033,0.004110770644021895,0.006832240929780959,0.001890258005807701,0.0027997355477273334,PASS
0.07,120,0.2,front,front,331,66,265,0.004590922454067345,0.007529641084334844,0.0030537130172378626,0.003326670081359962,0.009259555515060584,0.01016006274368856,0.003791806862349391,0.003706267273143362,0.004626459226612784,0.007172835720743655,0.0028710718727455267,0.0030840035926415744,PASS
0.07,120,0.2,mid,mid,331,66,265,0.003974077433974625,0.0066684030439992815,0.0007320008641900138,0.0027066933152759777,0.008717272895303045,0.008729940576346103,0.0009113654851600823,0.0027038259516026283,0.0038981821300430666,0.006400963856528118,0.0007353696303989619,0.002356148329656531,FAIL
0.07,120,0.2,ALL,ALL,662,132,530,,,,,0.008988414205181814,0.00944500166001733,0.002351586173754737,0.0032050466123729952,0.004262320678327925,0.0067868997886358865,0.0018032207515722442,0.0027200759611490525,FAIL
0.07,120,0.3,front,front,331,99,232,0.004590922454067345,0.007529641084334844,0.0030537130172378626,0.003326670081359962,0.007953322965478843,0.009505472145823554,0.003685293980026663,0.0032622022828940546,0.004844204064854508,0.007105030897873219,0.0028425084413359935,0.003210001036581045,PASS
0.07,120,0.3,mid,mid,331,99,232,0.003974077433974625,0.0066684030439992815,0.0007320008641900138,0.0027066933152759777,0.007263747454178377,0.008221306356832917,0.0008417870486810452,0.002564375919436215,0.0041363077241728715,0.0062935459692828755,0.0007440579278558441,0.0024683558757446866,FAIL
0.07,120,0.3,ALL,ALL,662,198,464,,,,,0.007608535209828611,0.008863389251328235,0.0022635405143538543,0.0029132891011651348,0.004490255894513689,0.006699288433578048,0.0017932831845959187,0.0028391784561628657,FAIL
0.07,390,0.1,front,front,169,17,152,0.006142941473789413,0.00826356295896523,0.003227692194386201,0.003464543801648962,0.01568461314147278,0.01430533469834744,0.0031527587633698798,0.0048011838316881624,0.006476145915825928,0.00845268606632163,0.0029921695976503505,0.003326959320210867,PASS
0.07,390,0.1,mid,mid,169,17,152,0.005298506186967452,0.0070119580033728484,0.0008841326488176679,0.00293905401818724,0.0144923472354713,0.013356944654302394,0.0008337766862562937,0.002900637368641528,0.005654784868012323,0.00709017938503033,0.0009115042686081897,0.002841327640939095,PASS
0.07,390,0.1,ALL,ALL,338,34,304,,,,,0.015088480188472041,0.013831139676324917,0.0019932677248130867,0.0038509106001648453,0.0060654653919191255,0.007771432725675979,0.00195183693312927,0.003084143480574981,PASS
0.07,390,0.2,front,front,169,34,135,0.006142941473789413,0.00826356295896523,0.003227692194386201,0.003464543801648962,0.01526907711255514,0.013126664191187616,0.0035800851295705468,0.00383254533159466,0.0070198112960470245,0.00875453009872629,0.0030688184501470816,0.0033165270366973423,PASS
0.07,390,0.2,mid,mid,169,34,135,0.005298506186967452,0.0070119580033728484,0.0008841326488176679,0.00293905401818724,0.013041214460286896,0.011296361450876551,0.0009202160089899018,0.0026972003805875015,0.006063240894859887,0.0071172651464459806,0.0009048186974860257,0.002861103140682664,PASS
0.07,390,0.2,ALL,ALL,338,68,270,,,,,0.014155145786421018,0.012211512821032083,0.0022501505692802243,0.0032648728560910807,0.006541526095453456,0.007935897622586134,0.0019868185738165537,0.0030888150886900032,PASS
0.07,390,0.3,front,front,169,51,118,0.006142941473789413,0.00826356295896523,0.003227692194386201,0.003464543801648962,0.011272047337771818,0.01116321585973283,0.00386753432904817,0.0035284644009310664,0.0078019275258909065,0.008942239009927598,0.0027355913009693973,0.003305506365614606,PASS
0.07,390,0.3,mid,mid,169,51,118,0.005298506186967452,0.0070119580033728484,0.0008841326488176679,0.00293905401818724,0.009736317445763962,0.00917059677066118,0.0008763684607787378,0.0026376293628768955,0.0065912636284558,0.0073410008229623834,0.0009220793412282372,0.0027694935001619757,PASS
0.07,390,0.3,ALL,ALL,338,102,236,,,,,0.01050418239176789,0.010166906315197006,0.002371951394913454,0.003083046881903981,0.0071965955771733535,0.00814161991644499,0.0018288353210988172,0.003037499932888291,PASS
0.1,1,0.1,front,front,32558,3256,29302,0.0008002284707449096,0.006648336679871625,0.0014270973953352038,0.003647322261341228,0.002121331863838569,0.0081715026199152,0.0027186497080850646,0.0035037665198594204,0.0006831329107785103,0.006273010071883601,0.0013370756641800392,0.003488762551498549,FAIL
0.1,1,0.1,mid,mid,32558,3256,29302,0.0005070159861209895,0.0059964965590893204,0.0005385810469372615,0.002681256363062276,0.0013998593832357728,0.0069900436842225445,0.0009502714727595808,0.002912428899571964,0.0004699854511165514,0.005747037319235017,0.00048751962722949133,0.002430886127816943,FAIL
0.1,1,0.1,ALL,ALL,65116,6512,58604,,,,,0.001760595623537171,0.007580773152068872,0.0018344605904223226,0.0032080977097156925,0.0005765591809475309,0.0060100236955593096,0.0009122976457047652,0.002959824339657746,FAIL
0.1,1,0.2,front,front,32558,6512,26046,0.0008002284707449096,0.006648336679871625,0.0014270973953352038,0.003647322261341228,0.001569115502566701,0.007777914864478562,0.0022998985391368717,0.0035557905198108346,0.0006929596701020825,0.006108442092526146,0.0013348737874580199,0.0034343366336667797,FAIL
0.1,1,0.2,mid,mid,32558,6512,26046,0.0005070159861209895,0.0059964965590893204,0.0005385810469372615,0.002681256363062276,0.0010088294023383796,0.006752282560695225,0.0008242025159279681,0.0029031618000246776,0.0005006727675152204,0.005639827930748901,0.00048496894498026755,0.002322813476789305,FAIL
0.1,1,0.2,ALL,ALL,65116,13024,52092,,,,,0.0012889724524525403,0.007265098712586893,0.0015620505275324198,0.0032294761599177563,0.0005968162188086514,0.005874135011637523,0.0009099213662191437,0.002878575055228042,FAIL
0.1,1,0.3,front,front,32558,9767,22791,0.0008002284707449096,0.006648336679871625,0.0014270973953352038,0.003647322261341228,0.0013071417391958449,0.007451933711813932,0.0020598202394524886,0.003578641693681091,0.0007217491375150997,0.006017616304531569,0.0013478349687319213,0.0034143473438971238,FAIL
0.1,1,0.3,mid,mid,32558,9767,22791,0.0005070159861209895,0.0059964965590893204,0.0005385810469372615,0.002681256363062276,0.0008393360942189122,0.006590207946567558,0.0007752342755406885,0.0029006608626098245,0.0005398421480530088,0.005556745099376033,0.00047489987828730636,0.0022676326145329526,FAIL
0.1,1,0.3,ALL,ALL,65116,19534,45582,,,,,0.0010732389167073786,0.007021070829190745,0.0014175272574965885,0.0032396512781454577,0.0006307956427840542,0.005787180701953801,0.0009113674235096138,0.0028409899792150384,FAIL
0.1,5,0.1,front,front,6590,659,5931,0.001139109870451985,0.0066755859958477414,0.0018707762813186953,0.003615736840810407,0.003329303226574671,0.00858700321908378,0.0033914129497112917,0.003418150870071687,0.001264493695356359,0.006322968076066016,0.001746399475448936,0.003484115122650414,FAIL
0.1,5,0.1,mid,mid,6590,659,5931,0.0008403039315417194,0.006021036371173099,0.0005589159514344036,0.0026679357939017392,0.002701367266487296,0.007092991112331141,0.0007096600798456211,0.0028172138008939213,0.0009359596868601339,0.005804781152420485,0.0005541130514447414,0.0024442769740950204,FAIL
0.1,5,0.1,ALL,ALL,13180,1318,11862,,,,,0.003015335246530983,0.00783999716570746,0.0020505365147784563,0.003117682335482804,0.0011002266911082465,0.00606387461424325,0.0011502562634468387,0.002964196048372717,FAIL
0.1,5,0.2,front,front,6590,1318,5272,0.001139109870451985,0.0066755859958477414,0.0018707762813186953,0.003615736840810407,0.00241791776880437,0.007952733817846077,0.002999150195420318,0.0035360273467621266,0.001223442263076414,0.006145256860241552,0.0017142605901494603,0.00341443630519704,FAIL
0.1,5,0.2,mid,mid,6590,1318,5272,0.0008403039315417194,0.006021036371173099,0.0005589159514344036,0.0026679357939017392,0.0018995742562081192,0.0066509774884925855,0.000676081824647023,0.0028121942608398975,0.0009571881148041355,0.0057346619635843645,0.0005438531435508024,0.0023336324292491132,FAIL
0.1,5,0.2,ALL,ALL,13180,2636,10544,,,,,0.0021587460125062448,0.0073018556531693314,0.0018376160100336703,0.003174110803801012,0.0010903151889402748,0.0059399594119129585,0.0011290568668501314,0.0028740343672230767,FAIL
0.1,5,0.3,front,front,6590,1977,4613,0.001139109870451985,0.0066755859958477414,0.0018707762813186953,0.003615736840810407,0.001941798005026321,0.007546083035048585,0.0027506565072966606,0.003526504882821217,0.0013212719289516124,0.006027022598348298,0.001734816792245452,0.0034176170461624224,FAIL
0.1,5,0.3,mid,mid,6590,1977,4613,0.0008403039315417194,0.006021036371173099,0.0005589159514344036,0.0026679357939017392,0.0015102523696400244,0.006542086843758292,0.0006870026960693608,0.002862669501354839,0.0010342384498504718,0.005639063156764547,0.0005270553499987091,0.0022639558014604074,FAIL
0.1,5,0.3,ALL,ALL,13180,3954,9226,,,,,0.0017260251873331728,0.007044084939403439,0.0017188296016830108,0.0031945871920880282,0.001177755189401042,0.005833042877556423,0.0011309360711220806,0.002840786423811415,FAIL
0.1,15,0.1,front,front,2218,222,1996,0.0018378289655087343,0.0067682980548710026,0.0022920539250333126,0.0035534462196487814,0.005625534203188367,0.009000871784193773,0.0036696638699184447,0.0033374446253472178,0.0020847285259801784,0.006454108390296519,0.002104989796925342,0.0034316002538754566,PASS
