H,resample_min,move_pct,series_id,expiry,n_bars_all,n_bars_active,n_bars_quiet,best_imp_active,best_method_active,best_feature_active,best_imp_quiet,best_method_quiet,best_feature_quiet,verdict,rr25_rmse_carry_all,rr25_rmse_rough_all,rr25_rmse_rough_cond_carry_all,rr25_rmse_rough_recent_all,rr25_rmse_ar1_all,bf25_rmse_carry_all,bf25_rmse_rough_all,bf25_rmse_rough_cond_carry_all,bf25_rmse_rough_recent_all,bf25_rmse_ar1_all,rr25_rmse_carry_active,rr25_rmse_rough_active,rr25_rmse_rough_cond_carry_active,rr25_rmse_rough_recent_active,rr25_rmse_ar1_active,bf25_rmse_carry_active,bf25_rmse_rough_active,bf25_rmse_rough_cond_carry_active,bf25_rmse_rough_recent_active,bf25_rmse_ar1_active,rr25_rmse_carry_quiet,rr25_rmse_rough_quiet,rr25_rmse_rough_cond_carry_quiet,rr25_rmse_rough_recent_quiet,rr25_rmse_ar1_quiet,bf25_rmse_carry_quiet,bf25_rmse_rough_quiet,bf25_rmse_rough_cond_carry_quiet,bf25_rmse_rough_recent_quiet,bf25_rmse_ar1_quiet
0.1,1,0.3,mid,mid,32558,9767,22791,0.12560381582301952,rough_recent,bf25,-0.000744659646490777,rough_cond_carry,rr25,PASS,0.0005070159861209895,0.0059964965590893204,0.0005068285017557639,0.000949784336221356,0.0005069961842911352,0.0005385810469372615,0.002681256363062276,0.0005343294711607084,0.000552602230085657,0.0005150530910592664,0.0008215914203382461,0.006588142128958435,0.0008210407278300485,0.0013590216223673462,0.0008214745650869923,0.0007583415184619272,0.0036562910536985897,0.0007474314237110566,0.0006630909300460863,0.0007073355565925818,0.00027919093696030433,0.005724249001326739,0.0002793988391847246,0.0007050962449075529,0.0002792869126703765,0.00040978432852907076,0.002130936587467583,0.00041042323510355325,0.000497799356634061,0.00040564523745741923
0.1,1,0.3,ALL,ALL,65116,19534,45582,0.031318315886809785,rough_cond_carry,bf25,0.000683018647371634,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.0010415447068354029,0.007394511264508186,0.0010396578243773006,0.0015410938634086812,0.0010412078672220476,0.001423917514646578,0.004049074230806573,0.0013793228161261154,0.0014225399111738788,0.0013325227707220182,0.0003808397298255016,0.005791297346290773,0.0003821080892196369,0.0008020025681299013,0.00038115627352846584,0.0007143814944751817,0.0026893919713442188,0.0007138935585931179,0.0011151420027972227,0.0007122352072834136
0.1,5,0.1,front,front,6590,659,5931,0.20577678631540594,rough_recent,bf25,0.03005933975998589,rough_cond_carry,bf25,MARGINAL,0.001139109870451985,0.0066755859958477414,0.00113894814111464,0.0020829081306096104,0.001139268908922654,0.0018707762813186953,0.003615736840810407,0.0017929966974083683,0.002285104474010185,0.001733516055999742,0.002890679996955514,0.01007026803063222,0.0028918781680366294,0.004014769692911934,0.002893072802920582,0.0034162069963380756,0.005116961147195172,0.0031940985404279453,0.0027132308992434207,0.0030234080005563995,0.000716355888282489,0.00618434043330856,0.0007155322661789461,0.0017405203765674874,0.0007155629994758795,0.0016099065139505771,0.0034083235841678395,0.0015615137870659223,0.0022324635568878163,0.001524202833595601
0.1,5,0.1,mid,mid,6590,659,5931,0.010423565705584038,rough_cond_carry,bf25,0.005248288344918011,rough_cond_carry,bf25,MARGINAL,0.0008403039315417194,0.006021036371173099,0.0008404682749753226,0.002048307640890792,0.0008406017596848954,0.0005589159514344036,0.0026679357939017392,0.0005555639526172574,0.0006934997342363447,0.0005323236173111829,0.0023244968435848093,0.00762460515120191,0.0023242338213357553,0.0037025614992369908,0.0023247707234140343,0.0006731024506370646,0.004505273174225524,0.0006660863230162596,0.0009130439300453569,0.0006332160237017386,0.0004290854996539489,0.005815596808143392,0.00042960117230887176,0.0017715365577438507,0.00042956852168634334,0.0005447506845854349,0.002377653023445019,0.000541891675916639,0.0006646394274922053,0.0005199040480307815
0.1,5,0.1,ALL,ALL,13180,1318,11862,0.11323051573631072,rough_recent,bf25,0.02378649169263406,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.0026075884202701616,0.008847436590917065,0.0026080559946861925,0.003858665596074462,0.002608921763167308,0.00204465472348757,0.004811117160710348,0.0019300924317221025,0.0018131374146443887,0.0018283120121290691,0.0005727206939682189,0.0059999686207259754,0.0005725667192439089,0.001756028467155669,0.0005725657605811115,0.001077328599268006,0.002892988303806429,0.0010517027314912806,0.0014485514921900107,0.0010220534408131913
0.1,5,0.2,front,front,6590,1318,5272,0.131732203295592,rough_recent,bf25,0.01568566697779396,rough_cond_carry,bf25,MARGINAL,0.001139109870451985,0.0066755859958477414,0.00113894814111464,0.0020829081306096104,0.001139268908922654,0.0018707762813186953,0.003615736840810407,0.0017929966974083683,0.002285104474010185,0.001733516055999742,0.0021550398253594475,0.00896527671735437,0.0021558838025910357,0.0032764603872774667,0.002156383211694312,0.003044611931901601,0.0046386680108261935,0.0028462436409027536,0.0026435384939321543,0.0027066328331189875,0.0006787902700988748,0.005967291282992108,0.0006777801445751739,0.0016550019011464542,0.0006780567335470916,0.0014342474521379658,0.0033109259158668565,0.0014117503242399802,0.0021863143280104417,0.0013873273371197464
0.1,5,0.2,mid,mid,6590,1318,5272,6.980563624487226e-05,rough_cond_carry,rr25,0.010056470456591372,rough_cond_carry,bf25,MARGINAL,0.0008403039315417194,0.006021036371173099,0.0008404682749753226,0.002048307640890792,0.0008406017596848954,0.0005589159514344036,0.0026679357939017392,0.0005555639526172574,0.0006934997342363447,0.0005323236173111829,0.00172071006119054,0.006856583731590505,0.0017205899459299256,0.003077811239881147,0.0017210931950498026,0.0006727954309903564,0.003973933169945076,0.0006754049419593876,0.0008458319582028726,0.0006188481851128668,0.00037725409551977876,0.005793306765452215,0.00037784825432811745,0.0016958698154728416,0.000377646292477312,0.0005266058537616883,0.0022246132531688442,0.0005213100575510658,0.0006498525253147008,0.000508392121003276
0.1,5,0.2,ALL,ALL,13180,2636,10544,0.06134299755072565,rough_recent,bf25,0.014173892572680955,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.0019378749432749937,0.007910930224472437,0.0019382368742604807,0.0031771358135793066,0.0019387382033720572,0.0018587036814459788,0.004306300590385635,0.0017608242914310705,0.0017446852260675134,0.0016627405091159272,0.0005280221828093268,0.005880299024222161,0.0005278141994516457,0.001675435858309648,0.0005278515130122018,0.000980426652949827,0.0027677695845178506,0.000966530190895523,0.0014180834266625713,0.0009478597290615111
0.1,5,0.3,front,front,6590,1977,4613,0.0847674404371435,rough_recent,bf25,-3.6864473264304636e-05,rough_cond_carry,rr25,PASS,0.001139109870451985,0.0066755859958477414,0.00113894814111464,0.0020829081306096104,0.001139268908922654,0.0018707762813186953,0.003615736840810407,0.0017929966974083683,0.002285104474010185,0.001733516055999742,0.0018120822380376827,0.008351355303204605,0.0018117222135182515,0.002868233094052974,0.0018127012359897329,0.0027520575736673237,0.004309443089151671,0.0025735012162381686,0.002518772697211889,0.002455238731919855,0.0006679921902886766,0.005811106331473698,0.0006680168154689163,0.0016345488822717893,0.0006676596693285574,0.0013241669201365643,0.0032736622926900624,0.001324355863221787,0.002177273744241968,0.0013073539799533316
0.1,5,0.3,mid,mid,6590,1977,4613,0.015002798669108376,rough_cond_carry,bf25,-0.0025240467006879008,rough_cond_carry,bf25,MARGINAL,0.0008403039315417194,0.006021036371173099,0.0008404682749753226,0.002048307640890792,0.0008406017596848954,0.0005589159514344036,0.0026679357939017392,0.0005555639526172574,0.0006934997342363447,0.0005323236173111829,0.0014394589753295756,0.006575506648994901,0.001439241442146523,0.002757586323568095,0.0014398395072399248,0.0007130785833576129,0.0036219770035821022,0.0007023804089362456,0.0008006376906936118,0.0006493893528302007,0.0003472529011837041,0.005767054008511582,0.00034820632348974117,0.0016535925231671782,0.00034760627767504385,0.0004778373385655468,0.0021320264791467917,0.00047904342232341866,0.0006421228799827318,0.00047335802744278617
0.1,5,0.3,ALL,ALL,13180,3954,9226,0.05461676634750495,rough_cond_carry,bf25,-0.0007741529113251415,rough_cond_carry,bf25,PASS,,,,,,,,,,,0.001625770606683629,0.007463430976099753,0.001625481827832387,0.0028129097088105343,0.0016262703716148287,0.0017325680785124683,0.003965710046366887,0.0016379408125872072,0.0016597051939527506,0.0015523140423750277,0.0005076225457361903,0.00578908016999264,0.0005081115694793287,0.0016440707027194838,0.0005076329735018007,0.0009010021293510555,0.002702844385918427,0.0009016996427726028,0.0014096983121123499,0.0008903560036980589
0.1,15,0.1,front,front,2218,222,1996,0.28433363868759853,rough_recent,bf25,0.05255831032048773,rough_cond_carry,bf25,MARGINAL,0.0018378289655087343,0.0067682980548710026,0.0018373245173748064,0.003187399401270808,0.001838428483667342,0.0022920539250333126,0.0035534462196487814,0.002145437313197888,0.002522539328658474,0.0020420635988000657,0.004972961013128785,0.010724295021904884,0.004973143495952798,0.005791451452941712,0.0049776287247492446,0.0039114332393676175,0.005011535284589861,0.0035504899123008677,0.002799281193934602,0.0031886136975267302,0.0010007609584837018,0.006173275924483918,0.000999630082172377,0.0027491226783986186,0.0009994014476323349,0.0020336255391740707,0.0033522054886396748,0.0019267416170104907,0.002489842849816319,0.0018715401176286467
0.1,15,0.1,mid,mid,2218,222,1996,0.014531527284635191,rough_cond_carry,bf25,0.0005755572308738291,rough_cond_carry,bf25,MARGINAL,0.0014642863752958267,0.0060877569145608885,0.0014642655025573386,0.003365905791140228,0.0014647883548215962,0.0005794298315933834,0.0026408569919306618,0.0005777501237313123,0.0009041702871853118,0.0005519048530705484,0.004067006163241984,0.007963991136673397,0.004064221231392956,0.0055914672733839285,0.004064045286119712,0.0007492944713347814,0.00448386311945765,0.0007384060782803537,0.0011264827754965216,0.000687077803891851,0.000736293874624466,0.005841832304002556,0.0007379570624392694,0.0030184384107970553,0.000739216916145923,0.0005573356946929038,0.0023479656046536336,0.0005570149161037993,0.0008759500735616121,0.00053475455582727
0.1,15,0.1,ALL,ALL,4436,444,3992,0.15769291554698267,rough_recent,bf25,0.0413764202070608,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.004519983588185384,0.00934414307928914,0.004518682363672877,0.00569145936316282,0.004520837005434478,0.0023303638553511994,0.0047476992020237556,0.0021444479952906106,0.001962881984715562,0.0019378457507092906,0.0008685274165540839,0.006007554114243236,0.0008687935723058233,0.002883780544597837,0.0008693091818891289,0.0012954806169334873,0.002850085546646654,0.001241878266557145,0.0016828964616889654,0.0012031473367279583
0.1,15,0.2,front,front,2218,444,1774,0.24712230947506625,rough_recent,bf25,0.024962843830417466,rough_cond_carry,bf25,MARGINAL,0.0018378289655087343,0.0067682980548710026,0.0018373245173748064,0.003187399401270808,0.001838428483667342,0.0022920539250333126,0.0035534462196487814,0.002145437313197888,0.002522539328658474,0.0020420635988000657,0.00370397034933895,0.009045446492814392,0.003704660486097272,0.00474215649033734,0.003708249953959143,0.0036193648148441383,0.004455131796599413,0.003240154584905393,0.0027249390229670593,0.0029683298544402378,0.000887578362743661,0.006065646286775305,0.0008855488441752022,0.0026593545304702862,0.0008846510609342781,0.0018134551289019918,0.003289167151782145,0.0017681861317257418,0.002469257658741592,0.0017343070562547145
0.1,15,0.2,mid,mid,2218,444,1774,0.00033361683814212977,rough_cond_carry,rr25,0.01036752536502953,rough_cond_carry,bf25,MARGINAL,0.0014642863752958267,0.0060877569145608885,0.0014642655025573386,0.003365905791140228,0.0014647883548215962,0.0005794298315933834,0.0026408569919306618,0.0005777501237313123,0.0009041702871853118,0.0005519048530705484,0.0030158190926412786,0.007013604048851969,0.003014812964611183,0.004808304349232873,0.003015151778138116,0.0006269847651249063,0.003962471286177033,0.0006402156645314292,0.001120933406079777,0.000616605753530354,0.0006351666459299511,0.00583293997925298,0.0006363015772982205,0.002894255872728398,0.000637403365631152,0.0005668967451420198,0.0021883031655918037,0.0005610194287574072,0.0008411874175794557,0.0005344773741480164
0.1,15,0.2,ALL,ALL,4436,888,3548,0.09431092362516416,rough_recent,bf25,0.02148687096163208,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.0033598947209901144,0.008029525270833181,0.0033597367253542275,0.004775230419785106,0.0033617008660486295,0.0021231747899845225,0.004208801541388223,0.001940185124718411,0.0019229362145234182,0.001792467803985296,0.000761372504336806,0.005949293133014143,0.0007609252107367114,0.002776805201599342,0.0007610272132827151,0.001190175937022006,0.002738735158686974,0.0011646027802415745,0.0016552225381605238,0.0011343922152013655
0.1,15,0.3,front,front,2218,665,1553,0.206256262906087,rough_recent,bf25,0.0036959819627540107,rough_cond_carry,bf25,MARGINAL,0.0018378289655087343,0.0067682980548710026,0.0018373245173748064,0.003187399401270808,0.001838428483667342,0.0022920539250333126,0.0035534462196487814,0.002145437313197888,0.002522539328658474,0.0020420635988000657,0.003134287822213729,0.008347527314629816,0.0031333126937913313,0.004241884211315478,0.003135644951146931,0.0033231454509179245,0.004157835999141364,0.002986974239889655,0.00263772588911823,0.002757607252886943,0.0007845859737140062,0.005965021013220175,0.0007845671427760098,0.0026082137338195345,0.0007842687789143228,0.0016651450138472257,0.00326036813760571,0.0016589906679106766,0.002471541914133304,0.0016427006075265533
0.1,15,0.3,mid,mid,2218,665,1553,0.00025321442512329847,rough_cond_carry,rr25,0.012283175229906367,rough_cond_carry,bf25,MARGINAL,0.0014642863752958267,0.0060877569145608885,0.0014642655025573386,0.003365905791140228,0.0014647883548215962,0.0005794298315933834,0.0026408569919306618,0.0005777501237313123,0.0009041702871853118,0.0005519048530705484,0.002525783964696362,0.006718499885286728,0.002525144399761756,0.0043774004695896675,0.0025256389082052117,0.0006192574162675734,0.0036180980483269736,0.0006284624453651693,0.0010606099329688009,0.0006081216820624023,0.0005738741782096384,0.00579653005720704,0.0005750029671833557,0.0028237098173527157,0.0005759738545496471,0.0005615006443747029,0.002086463073694378,0.0005546036335681431,0.0008281439522832849,0.0005259814970318673
0.1,15,0.3,ALL,ALL,4436,1330,3106,0.08293576099291361,rough_cond_carry,bf25,0.005861443061187882,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.0028300358934550455,0.007533013599958272,0.002829228546776544,0.004309642340452573,0.0028306419296760714,0.001971201433592749,0.0038879670237341687,0.0018077183426274122,0.0018491679110435155,0.0016828644674746727,0.0006792300759618223,0.005880775535213607,0.0006797850549796827,0.002715961775586125,0.0006801213167319849,0.0011133228291109643,0.002673415605650044,0.0011067971507394097,0.0016498429332082944,0.0010843410522792104
0.1,30,0.1,front,front,1109,111,998,0.21532864976923333,rough_recent,bf25,0.06933266379357692,rough_cond_carry,bf25,MARGINAL,0.0025553037329455516,0.006893853044578222,0.0025574525805475436,0.0042769660300139775,0.0025559880831002814,0.0024914032372503254,0.0035473424576648333,0.0023011054452664425,0.0026716194532133645,0.002160524510957495,0.0066242276200077655,0.010845168101753417,0.0066358540603768945,0.007769584304874511,0.006644689790442043,0.003514610183202374,0.004722371642181407,0.0031446989564120707,0.002757813917988209,0.0027732481069024846,0.001539857630734044,0.006302502325833018,0.0015382480754691002,0.003688925509640136,0.0015312806677745586,0.0023500848304624563,0.0033914287124297998,0.0021871471890256176,0.002661850413842317,0.0020811773455168
0.1,30,0.1,mid,mid,1109,111,998,0.001064853449048421,rough_cond_carry,rr25,0.001238974090706807,rough_cond_carry,bf25,MARGINAL,0.002109553118170596,0.006186803118755877,0.002108684168937201,0.00439781094296692,0.0021096698999399414,0.0006314269707938344,0.002644301404341044,0.0006316081456142654,0.0010573794476032667,0.0005976367459356177,0.005608993484074026,0.008235461295291877,0.00560302072801682,0.0071550148807700146,0.005602870956141124,0.0006904027508565948,0.0043438324997870075,0.0006982946437209287,0.0013402107218128784,0.0006682464239711564,0.001201256376611172,0.005914983189280318,0.0012026633042129722,0.00397421235057238,0.001204660527059006,0.0006245165112173197,0.002381190034143281,0.0006237427514407028,0.001021055438444115,0.0005892522769157368
0.1,30,0.1,ALL,ALL,2218,222,1996,0.08609232352028064,rough_cond_carry,bf25,0.05503641745855154,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.006116610552040895,0.009540314698522647,0.006119437394196858,0.007462299592822262,0.006123780373291584,0.002102506467029484,0.004533102070984207,0.0019214968000664996,0.002049012319900544,0.0017207472654368204,0.001370557003672608,0.006108742757556669,0.0013704556898410363,0.003831568930106258,0.0013679705974167823,0.001487300670839888,0.0028863093732865407,0.0014054449702331601,0.001841452926143216,0.0013352148112162686
0.1,30,0.2,front,front,1109,222,887,0.21868259976770946,rough_recent,bf25,0.04898805088720631,rough_cond_carry,bf25,MARGINAL,0.0025553037329455516,0.006893853044578222,0.0025574525805475436,0.0042769660300139775,0.0025559880831002814,0.0024914032372503254,0.0035473424576648333,0.0023011054452664425,0.0026716194532133645,0.002160524510957495,0.005072089280506884,0.009880710398313248,0.005080991300325849,0.006434964628550164,0.005095794014665849,0.0036129770367017465,0.004510235955111281,0.0031961060003640055,0.0028228818254147736,0.0028452952195244805,0.0013113412202076795,0.005913639133139583,0.0013079405285668063,0.003535577781774245,0.0012898051787522337,0.002119339077554954,0.003261841904588559,0.002015516786976447,0.0026323570529065005,0.0019516587906869237
0.1,30,0.2,mid,mid,1109,222,887,0.02017774585645162,rough_cond_carry,bf25,-0.0008450924489695043,rough_cond_carry,rr25,PASS,0.002109553118170596,0.006186803118755877,0.002108684168937201,0.00439781094296692,0.0021096698999399414,0.0006314269707938344,0.002644301404341044,0.0006316081456142654,0.0010573794476032667,0.0005976367459356177,0.004297543252831925,0.007581022206068407,0.0042946776765181915,0.006335318005000441,0.0042988145474614865,0.0007385127543052644,0.004056161258630707,0.0007236112316371447,0.0013931925739883017,0.0006747163145596967,0.0009683167021967297,0.005785054798090078,0.0009691350193299672,0.0037590061438611396,0.000967220311524127,0.0006016161266338377,0.0021498750410955106,0.0006063723235215352,0.0009549101127145108,0.0005767115641462917
0.1,30,0.2,ALL,ALL,2218,444,1774,0.09922407721102351,rough_cond_carry,bf25,0.0364085720846494,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.004684816266669405,0.008730866302190828,0.00468783448842202,0.006385141316775303,0.004697304281063668,0.0021757448955035054,0.004283198606870995,0.0019598586160005753,0.0021080371997015375,0.0017600057670420885,0.0011398289612022045,0.00584934696561483,0.0011385377739483867,0.0036472919628176923,0.0011285127451381802,0.0013604776020943957,0.002705858472842035,0.001310944555248991,0.0017936335828105056,0.0012641851774166076
0.1,30,0.3,front,front,1109,333,776,0.20556296548600506,rough_recent,bf25,0.018668251094635362,rough_cond_carry,bf25,MARGINAL,0.0025553037329455516,0.006893853044578222,0.0025574525805475436,0.0042769660300139775,0.0025559880831002814,0.0024914032372503254,0.0035473424576648333,0.0023011054452664425,0.0026716194532133645,0.002160524510957495,0.004326056406482569,0.009072836514598826,0.004332269173948034,0.005660044460586522,0.004341644133142346,0.0035333060208807597,0.00422370212255526,0.003122797243021824,0.0028069891572589543,0.002833882705227698,0.0011374873719414889,0.005707559647163377,0.0011342272449235203,0.0035195306457521712,0.0011139231579083454,0.0018734822129648622,0.0032132919142426734,0.001838507576591901,0.002611299592439379,0.0017952298595661235
0.1,30,0.3,mid,mid,1109,333,776,0.007443658331164198,rough_cond_carry,bf25,0.00019307697474626746,rough_cond_carry,rr25,MARGINAL,0.002109553118170596,0.006186803118755877,0.002108684168937201,0.00439781094296692,0.0021096698999399414,0.0006314269707938344,0.002644301404341044,0.0006316081456142654,0.0010573794476032667,0.0005976367459356177,0.0036531725198842902,0.007120359411109587,0.0036515801687372223,0.005631687401678962,0.0036526289502003904,0.0006672112914856067,0.0035644220943381335,0.0006622447985970931,0.001263149251025987,0.000639198843017384,0.0007924885906545055,0.005739220901848869,0.000792335579354901,0.0037447848350372344,0.0007940081542980757,0.0006154124862218161,0.0021301829778914336,0.0006179779343228754,0.0009554488950682257,0.0005788625966083107
0.1,30,0.3,ALL,ALL,2218,666,1552,0.09891050074339308,rough_cond_carry,bf25,0.013021518460581248,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.00398961446318343,0.008096597962854207,0.003991924671342628,0.005645865931132742,0.003997136541671368,0.002100258656183183,0.003894062108446697,0.0018925210208094586,0.0020350692041424708,0.001736540774122541,0.0009649879812979971,0.005723390274506123,0.0009632814121392106,0.0036321577403947026,0.0009539656561032106,0.0012444473495933392,0.0026717374460670535,0.001228242755457388,0.0017833742437538022,0.001187046228087217
0.1,60,0.1,front,front,600,60,540,0.07922808403452562,rough_cond_carry,bf25,0.10588827787941632,rough_cond_carry,bf25,MARGINAL,0.0032374087786361375,0.007043241791559903,0.0032456611033797817,0.005337698210640547,0.0032387967118225735,0.0029275016768090215,0.0034979418739856773,0.0026296526430978524,0.0028668661676294056,0.002424168308760046,0.008362094944593071,0.01178198673921179,0.008415994199481112,0.009849106365829044,0.008432784635558858,0.0036252419060952778,0.004724173832867349,0.0033380209357136773,0.0033562601615992034,0.002896325080568978,0.001965627939365113,0.006298957862728223,0.0019551168681672267,0.0045677396882257085,0.0019343018652973698,0.0028392447981701032,0.00333365747949421,0.00253860205601378,0.0028071156324959517,0.002365787635786754
0.1,60,0.1,mid,mid,600,60,540,0.018547178179527918,rough_cond_carry,bf25,-0.0021924627245984486,rough_cond_carry,rr25,MARGINAL,0.0028194163654275623,0.006319247890829453,0.0028170505180113623,0.005321636943296117,0.002818823941361129,0.0006790203423088825,0.0026707995604460535,0.0006838759642531816,0.001229478168402166,0.0006434290151669883,0.007470211500755955,0.008357013151806902,0.007454363405283575,0.008871474297080345,0.007458032790265986,0.0008013057358465435,0.004145172637511657,0.0007864437755875199,0.001740675727626394,0.0007383281111184566,0.001619267387645549,0.006050103622347745,0.0016228175710341199,0.004765637021269936,0.0016243623512635183,0.0006640163587383189,0.002452450076755321,0.0006714900298286146,0.0011587060181365424,0.0006319842910051171
0.1,60,0.1,ALL,ALL,1200,120,1080,0.06824346083579197,rough_cond_carry,bf25,0.08368461782756298,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.007916153222674513,0.010069499945509347,0.007935178802382344,0.009360290331454694,0.007945408712912421,0.0022132738209709106,0.004434673235189503,0.0020622323556505986,0.0025484679446127986,0.0018173265958437174,0.0017924476635053312,0.0061745307425379835,0.0017889672196006734,0.004666688354747822,0.001779332108280444,0.001751630578454211,0.0028930537781247656,0.0016050460429211974,0.001982910825316247,0.0014988859633959354
0.1,60,0.2,front,front,600,120,480,0.08272620531575035,rough_recent,bf25,0.11666142351320284,rough_cond_carry,bf25,MARGINAL,0.0032374087786361375,0.007043241791559903,0.0032456611033797817,0.005337698210640547,0.0032387967118225735,0.0029275016768090215,0.0034979418739856773,0.0026296526430978524,0.0028668661676294056,0.002424168308760046,0.006339783866380445,0.009785361003671193,0.006357796835826939,0.007893429050386003,0.0063672543360043235,0.003745008715338116,0.004673358528239958,0.003475733762256887,0.0034351983554437807,0.0029044294578380917,0.0017427843532968113,0.006168197597798935,0.0017455374716594744,0.004474323785747705,0.0017207813360079372,0.0026839733660496664,0.003135189599770846,0.0023708572124947896,0.002705852129734473,0.0022881164111067907
0.1,60,0.2,mid,mid,600,120,480,0.0031333121978973375,rough_cond_carry,rr25,-0.0015939390740185328,rough_cond_carry,bf25,MARGINAL,0.0028194163654275623,0.006319247890829453,0.0028170505180113623,0.005321636943296117,0.002818823941361129,0.0006790203423088825,0.0026707995604460535,0.0006838759642531816,0.001229478168402166,0.0006434290151669883,0.0056538664597853795,0.007623037372956915,0.005636151131041651,0.007603881902381942,0.005643096226589562,0.0007171151655689056,0.003928053233828742,0.0007359249239166074,0.001617818587841186,0.0006821790443684278,0.0013900716874715503,0.005948021125781865,0.0014020447715630071,0.004574890540404642,0.0013995011609913297,0.0006691371180738541,0.002248273167091242,0.0006702036818722281,0.0011111297692404374,0.0006333500218066123
0.1,60,0.2,ALL,ALL,1200,240,960,0.05613138528162413,rough_cond_carry,bf25,0.09306272227951055,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.0059968251630829125,0.008704199188314055,0.005996973983434295,0.007748655476383972,0.006005175281296942,0.002231061940453511,0.00430070588103435,0.002105829343086747,0.002526508471642483,0.0017933042511032596,0.0015664280203841808,0.0060581093617904005,0.0015737911216112408,0.004524607163076174,0.0015601412484996333,0.00167655524206176,0.002691731383431044,0.001520530447183509,0.0019084909494874553,0.0014607332164567016
0.1,60,0.3,front,front,600,180,420,0.14543354565253797,rough_recent,bf25,0.09818227417759862,rough_cond_carry,bf25,MARGINAL,0.0032374087786361375,0.007043241791559903,0.0032456611033797817,0.005337698210640547,0.0032387967118225735,0.0029275016768090215,0.0034979418739856773,0.0026296526430978524,0.0028668661676294056,0.002424168308760046,0.005396015826944358,0.009103377509381623,0.005407293333989203,0.007113790275889616,0.0054080659558428295,0.0038387800690251415,0.004429542548604945,0.00343538613021629,0.0032804926726065207,0.0029257359888418396,0.001573157079582576,0.005942822013849337,0.0015808123548579328,0.004357814727495712,0.0015594050264285376,0.002433393153946863,0.003010471113685145,0.0021944770801241606,0.0026695669563511874,0.002173440794522233
0.1,60,0.3,mid,mid,600,180,420,0.009219264451194616,rough_cond_carry,bf25,-0.018017407194787526,rough_cond_carry,rr25,MARGINAL,0.0028194163654275623,0.006319247890829453,0.0028170505180113623,0.005321636943296117,0.002818823941361129,0.0006790203423088825,0.0026707995604460535,0.0006838759642531816,0.001229478168402166,0.0006434290151669883,0.004803288770241615,0.007349474327032262,0.004785840096038665,0.006960736056483452,0.004785289050695426,0.0007993068550885221,0.0038305021505919243,0.0007919378338138083,0.0016617037270513578,0.0007003815278052527,0.0012052303818069216,0.005820944885218449,0.0012269455083594662,0.004435224504371674,0.0012336731784992794,0.0006202233137552897,0.001973375646530013,0.0006318029633088732,0.0009873080655268753,0.0006173512718948128
0.1,60,0.3,ALL,ALL,1200,360,840,0.08856301462311676,rough_cond_carry,bf25,0.07444825722995578,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.005099652298592987,0.008226425918206944,0.005096566715013934,0.0070372631661865335,0.005096677503269128,0.002319043462056832,0.004130022349598435,0.0021136619820150493,0.002471098199828939,0.001813058758323546,0.0013891937306947488,0.005881883449533893,0.0014038789316086994,0.004396519615933693,0.0013965391024639085,0.0015268082338510762,0.002491923380107579,0.0014131400217165168,0.0018284375109390313,0.0013953960332085229
0.1,120,0.1,front,front,331,33,298,0.0006739699947096335,rough_cond_carry,rr25,0.09538495828027321,rough_cond_carry,bf25,MARGINAL,0.004590922454067345,0.007534945580995,0.004599359559423367,0.006529032572890087,0.004574826545700424,0.0030537130172378626,0.003326364645814813,0.002805613878722037,0.002949537513938366,0.002584947019951525,0.012020124759375231,0.013350287989761955,0.012012023555954746,0.012336338412975949,0.011886255370319457,0.0029386584327345698,0.004469837703525034,0.003077512853380088,0.00359410265928839,0.0028752912933840205,0.0027137978832799344,0.006578786275057618,0.0027335848189141134,0.0055186292374015756,0.002748884874999408,0.0030662303771569004,0.0031739839751995726,0.002773758120554083,0.0028689940462312507,0.002550647214984044
0.1,120,0.1,mid,mid,331,33,298,0.007986524311555304,rough_cond_carry,rr25,-0.00614148270269581,rough_cond_carry,rr25,MARGINAL,0.003974077433974625,0.006637546197759354,0.003959239573923199,0.0061693631896701535,0.003954746504543101,0.0007320008641900138,0.0027101299457783484,0.0007879902318694801,0.0014459437492284817,0.0007305669261896338,0.010517905919818249,0.009918333026397642,0.010433904408482969,0.0107103107512139,0.010356595294248198,0.0007125894513788206,0.00465408018780134,0.0007172326649903133,0.0023923703619817935,0.000688001657587629,0.002292659047533033,0.006166187956656729,0.002306739373416636,0.005435476727257313,0.002336691228190334,0.0007341260053464104,0.0023987862865198347,0.0007954637612730537,0.0012988925757668544,0.0007351442833121168
