H,resample_min,expiry,n_bars,rr25_rmse_carry,rr25_dir_carry,rr25_rmse_rough,rr25_dir_rough,rr25_rmse_rough_cond_carry,rr25_dir_rough_cond_carry,rr25_rmse_rough_recent,rr25_dir_rough_recent,rr25_rmse_ar1,rr25_dir_ar1,bf25_rmse_carry,bf25_dir_carry,bf25_rmse_rough,bf25_dir_rough,bf25_rmse_rough_cond_carry,bf25_dir_rough_cond_carry,bf25_rmse_rough_recent,bf25_dir_rough_recent,bf25_rmse_ar1,bf25_dir_ar1,atm_total_var_rmse_carry,atm_total_var_dir_carry,atm_total_var_rmse_rough,atm_total_var_dir_rough,atm_total_var_rmse_rough_cond_carry,atm_total_var_dir_rough_cond_carry,atm_total_var_rmse_rough_recent,atm_total_var_dir_rough_recent,atm_total_var_rmse_ar1,atm_total_var_dir_ar1,n_bars_full,rr25_resid_acf,rr25_resid_pval,bf25_resid_acf,bf25_resid_pval,alpha_mean,alpha_cv,gamma_mean,gamma_cv,best_imp,best_method,best_feature,verdict
0.1,1,2025-12-15,650.0,0.0008101070841464372,0.6419753086419753,0.006451788479137833,0.49537037037037035,0.0009241409600693414,0.5864197530864198,0.0011969420752745783,0.5864197530864198,0.0008145817298068981,0.5725308641975309,0.0005437464107747418,0.5694444444444444,0.0006679202536078834,0.6064814814814815,0.0005085939367123835,0.6157407407407407,0.0005034147031059752,0.6435185185185185,0.0004933631915986733,0.6111111111111112,5.147385988087508e-06,0.45,5.147385988087508e-06,0.45,5.147385988087508e-06,0.45,5.147385988087508e-06,0.45,5.335274985097568e-06,0.4611801242236025,650.0,0.9728680875993263,0.0,0.5459862422678414,1.2723837393362947e-51,-0.05058898800701751,0.15657367692628799,0.20218392695655527,0.4315851896274075,0.07417374509433741,rough_recent,bf25,PASS
0.1,1,2025-12-16,650.0,0.001500221771417592,0.6219135802469136,0.0015961184722383989,0.5123456790123457,0.001312501896183616,0.6342592592592593,0.0011765884425439265,0.6265432098765432,0.001484341854534196,0.595679012345679,0.0006160449305981044,0.595679012345679,0.0006291759352328748,0.595679012345679,0.0005456481697682569,0.5987654320987654,0.0005855011848273357,0.6049382716049383,0.0005510914936644964,0.6033950617283951,4.028276347410187e-06,0.4860248447204969,4.028276347410187e-06,0.4860248447204969,4.028276347410187e-06,0.4860248447204969,4.028276347410187e-06,0.4860248447204969,4.091760038852978e-06,0.5154798761609907,650.0,0.15643647043541145,6.356196801208631e-05,0.4972272841061734,9.100826374232796e-42,-0.04649838792990143,0.054415869163872484,0.17581295394795723,0.3988774217772889,0.2157236583547627,rough_recent,rr25,PASS
0.1,1,2025-12-17,650.0,0.0008447340792112104,0.6419753086419753,0.0010671926205059008,0.6064814814814815,0.0007991107643143685,0.6666666666666666,0.0008033058679655923,0.6419753086419753,0.0008265926371228549,0.6481481481481481,0.0006425568466022004,0.6049382716049383,0.0007043447902185049,0.5802469135802469,0.0006097933789652587,0.6064814814814815,0.0006018240952444611,0.5987654320987654,0.0005744202525812854,0.6003086419753086,4.878807138367449e-06,0.4953271028037383,4.878807138367449e-06,0.4953271028037383,4.878807138367449e-06,0.4953271028037383,4.878807138367449e-06,0.4953271028037383,4.933834058575003e-06,0.4922360248447205,650.0,0.6193179488007277,6.9120172787273e-70,0.557144245354952,4.1129091719330056e-54,-0.04946913526612589,0.02945804447459339,0.205738533512882,0.3522438101454149,0.06339166966025105,rough_recent,bf25,PASS
0.1,1,2025-12-18,650.0,0.0009170325390088303,0.6728395061728395,0.0026998127895501876,0.5524691358024691,0.0009226063836315817,0.6712962962962963,0.001240956787853297,0.6358024691358025,0.0009364284785603905,0.654320987654321,0.0006863528394628537,0.6033950617283951,0.0007037523144932987,0.6450617283950617,0.0005879200019564673,0.654320987654321,0.0005915895454256081,0.6481481481481481,0.0005819099121899768,0.6496913580246914,5.570960525495943e-06,0.5218068535825545,5.570960525495943e-06,0.5218068535825545,5.570960525495943e-06,0.5218068535825545,5.570960525495943e-06,0.5218068535825545,5.625796637171887e-06,0.5286821705426357,650.0,0.9099003680460717,4.7809839134975895e-249,0.4090904282829142,1.5492010201567763e-27,-0.050244649830820526,0.07282024920892549,0.2774900085615923,0.30720789265713494,0.1434143371263982,rough_cond_carry,bf25,PASS
0.1,1,2025-12-19,650.0,0.0011823694472082253,0.6157407407407407,0.001598182244646382,0.5540123456790124,0.0011444185987986172,0.6111111111111112,0.001323541982970561,0.5941358024691358,0.0012245962375673925,0.5817901234567902,0.000657686991519693,0.6157407407407407,0.0007035735875243839,0.654320987654321,0.0005791555945699965,0.6450617283950617,0.0006057487139927745,0.6589506172839507,0.0005875571939073898,0.6466049382716049,6.952031924752574e-06,0.4798136645962733,6.952031924752574e-06,0.4798136645962733,6.952031924752574e-06,0.4798136645962733,6.952031924752574e-06,0.4798136645962733,6.971393934982461e-06,0.47058823529411764,650.0,0.668628267188383,3.5866484831651804e-85,0.48631473836417655,9.006358960605004e-40,-0.06172573074203237,0.03928814343348438,-0.05857442555618541,1.3739639808813877,0.11940542836074178,rough_cond_carry,bf25,PASS
0.1,1,2025-12-22,325.0,0.0007507535047589839,0.6656346749226006,0.001313240467430265,0.5479876160990712,0.0007154529132230112,0.631578947368421,0.0009150951047532508,0.6253869969040248,0.0007925267349588397,0.6408668730650154,0.0006515878434583277,0.5727554179566563,0.0005697731047171451,0.6656346749226006,0.0005447422989448097,0.6470588235294118,0.000553709027459827,0.6687306501547987,0.0005422653341580029,0.6594427244582043,9.480991221904612e-06,0.4148606811145511,9.480991221904612e-06,0.4148606811145511,9.480991221904612e-06,0.4148606811145511,9.480991221904612e-06,0.4148606811145511,9.719995586748652e-06,0.4241486068111455,325.0,0.7069042046068335,3.328588040971356e-50,0.33084545511643526,1.0911220303104975e-09,-0.07430206932719463,0.03137559089095907,0.03188381574722598,2.2846424446501827,0.1639771913890092,rough_cond_carry,bf25,PASS
0.1,1,ALL,715.4615384615385,0.000560536806028744,0.5852698627201808,0.0030651269214154405,0.5158945967831078,0.0005695212175338576,0.5812546829212857,0.0011253856459482047,0.545115276323611,0.0005724110624333819,0.5778247617873502,0.0007764142645425515,0.5880356095226427,0.001068621510516118,0.5990695075468151,0.000718087434873758,0.6166639908267462,0.0008040477699712832,0.6196481598765394,0.0007115713875822731,0.6173022875127794,7.3243985498031976e-06,0.5033497482279679,7.3243985498031976e-06,0.5033497482279679,7.3243985498031976e-06,0.5033497482279679,7.3243985498031976e-06,0.5033497482279679,7.4379352881463e-06,0.49408634225893844,715.4615384615385,0.9076055332986408,6.984831649679814e-07,0.6170778904620982,1.215107088123532e-11,-0.06202647513421937,0.06818406503793148,0.42990219106268307,0.37964018142419076,0.07512333599790134,rough_cond_carry,bf25,PASS
0.1,5,2025-08-14,77.0,0.0006589558261878565,0.5066666666666667,0.000750623614718864,0.56,0.0006521957840955519,0.5466666666666666,0.0007807116256235004,0.56,0.000663447352225166,0.49333333333333335,0.0008847447162686453,0.68,0.0006765579482378212,0.7333333333333333,0.0008220500387047102,0.6933333333333334,0.000725375218290575,0.72,0.000781580585174714,0.7066666666666667,9.773261878867337e-06,0.5066666666666667,9.773261878867337e-06,0.5066666666666667,9.773261878867337e-06,0.5066666666666667,9.773261878867337e-06,0.5066666666666667,9.664683823193406e-06,0.5466666666666666,77.0,0.42062751114344915,0.0001716508208587124,0.017307837288255815,0.8828291487803657,-0.05328118292016288,0.01873559662538806,0.4397064802746193,0.19278257470095542,0.18013048854386055,rough_recent,bf25,PASS
0.1,5,2025-08-15,154.0,0.0011332716282288157,0.6842105263157895,0.0029213310849946377,0.5526315789473685,0.0011603598582479683,0.6842105263157895,0.0017050401273744605,0.5723684210526315,0.001159724269523439,0.6644736842105263,0.0008986247756992903,0.631578947368421,0.0006931204174143266,0.7105263157894737,0.0007285942918178008,0.6973684210526315,0.0006601432911106902,0.7105263157894737,0.0007351733168356662,0.7171052631578947,1.2110699230949142e-05,0.46710526315789475,1.2110699230949142e-05,0.46710526315789475,1.2110699230949142e-05,0.46710526315789475,1.2110699230949142e-05,0.46710526315789475,1.2407186357577937e-05,0.4605263157894737,154.0,0.8411090013638534,7.08850069483395e-42,0.1269038123316294,0.1192414215497308,-0.05537768200634197,0.07419730912026638,0.46319740691019756,0.20251357876125226,0.2653849426786825,rough_recent,bf25,PASS
0.1,5,2025-08-18,154.0,0.0005783229963604953,0.5526315789473685,0.004969318955246165,0.506578947368421,0.0006113453090546586,0.5526315789473685,0.002259338782158445,0.47368421052631576,0.0005842601357837554,0.5328947368421053,0.0006412099063393464,0.625,0.0006311081177635386,0.7105263157894737,0.000578521552004926,0.7236842105263158,0.0005800254157906096,0.6907894736842105,0.0005889202541266154,0.6776315789473685,5.38751361975479e-06,0.45394736842105265,5.38751361975479e-06,0.45394736842105265,5.38751361975479e-06,0.45394736842105265,5.38751361975479e-06,0.45394736842105265,5.5069331148606975e-06,0.4342105263157895,154.0,0.9515212800455457,1.0685299749096107e-78,0.32095799469794273,5.5407579331644573e-05,-0.05675236094308866,0.11955572258220806,0.49464363748209295,0.20456263512537345,0.09776572962246774,rough_cond_carry,bf25,PASS
0.1,5,2025-08-19,154.0,0.0006276769582303912,0.5197368421052632,0.0015161452229357471,0.4276315789473684,0.0006370097195390797,0.5197368421052632,0.0012683942502200638,0.42105263157894735,0.0006430718942501954,0.506578947368421,0.0006784502542830631,0.6710526315789473,0.000779185514369473,0.631578947368421,0.0006682267240572878,0.6513157894736842,0.0006250430068717445,0.6578947368421053,0.0006231583459308043,0.6118421052631579,1.1469142001734964e-05,0.5666666666666667,1.1469142001734964e-05,0.5666666666666667,1.1469142001734964e-05,0.5666666666666667,1.1469142001734964e-05,0.5666666666666667,1.2525218460130185e-05,0.4768211920529801,154.0,0.7451529959845307,3.524873377573102e-28,0.5446148251340306,4.0783022830056815e-13,-0.05307043001338478,0.051134765805902045,0.5445682091945528,0.2798493477141025,0.078719474381737,rough_recent,bf25,PASS
0.1,5,2025-08-20,154.0,0.00041664455877844195,0.5921052631578947,0.00226547960193644,0.506578947368421,0.00042051155940047975,0.5592105263157895,0.0012376746011086258,0.5197368421052632,0.0004183672031933159,0.5789473684210527,0.0006870677081563875,0.6052631578947368,0.000640158254089523,0.6776315789473685,0.0006110563216799302,0.625,0.0006302323693543739,0.6710526315789473,0.0006123129951543722,0.618421052631579,5.813146744290369e-06,0.5263157894736842,5.813146744290369e-06,0.5263157894736842,5.813146744290369e-06,0.5263157894736842,5.813146744290369e-06,0.5263157894736842,5.878609655675652e-06,0.5,154.0,0.9313135233199124,1.1167098966401532e-67,0.33380594980492795,2.6380608941826835e-05,-0.05153228857942422,0.0800469842966958,0.63551205878051,0.21247045278259022,0.1106315805183437,rough_cond_carry,bf25,PASS
0.1,5,2025-08-21,154.0,0.0004991018404267387,0.5328947368421053,0.0008904044386634744,0.5460526315789473,0.0005139073373298603,0.5460526315789473,0.0007908066651157261,0.5,0.0005037984333197563,0.5460526315789473,0.0007303243171924712,0.625,0.0006229700499153557,0.6578947368421053,0.0006132907771590586,0.6776315789473685,0.0006147231584799241,0.6447368421052632,0.0006357862563501253,0.6776315789473685,4.304080579645387e-06,0.5657894736842105,4.304080579645387e-06,0.5657894736842105,4.304080579645387e-06,0.5657894736842105,4.304080579645387e-06,0.5657894736842105,4.389682816480837e-06,0.5263157894736842,154.0,0.6897646447357946,8.613684943402374e-23,0.2588966989605879,0.0012790609702208503,-0.0533184881436739,0.028584268702375598,0.6930561389975118,0.19905875066106726,0.16024872413302002,rough_cond_carry,bf25,PASS
0.1,5,2025-08-22,154.0,0.00039546460145804336,0.5592105263157895,0.0017044897808906377,0.4276315789473684,0.00040745332909738433,0.5657894736842105,0.0009377674428121948,0.4934210526315789,0.0003973606345188746,0.5394736842105263,0.0007562703160995398,0.5986842105263158,0.000783125857058463,0.6118421052631579,0.0006973910910697824,0.6118421052631579,0.0006968694239926242,0.6052631578947368,0.0007159288031733467,0.6118421052631579,5.443048236134387e-06,0.6066666666666667,5.443048236134387e-06,0.6066666666666667,5.443048236134387e-06,0.6066666666666667,5.443048236134387e-06,0.6066666666666667,5.618829920103404e-06,0.5266666666666666,154.0,0.9066219039636463,4.3989308416087534e-58,0.4440626052252944,1.0015449309995533e-08,-0.056005558125212206,0.04613854886179677,0.5437119326006957,0.2635759178192043,0.07854452415014171,rough_recent,bf25,PASS
0.1,5,2025-08-25,154.0,0.00031122516921889686,0.4868421052631579,0.005099112696520804,0.48026315789473684,0.0003158066539866539,0.506578947368421,0.002384821525023644,0.4407894736842105,0.0003302140095962778,0.5131578947368421,0.0006775462940337906,0.6447368421052632,0.0007327207508248121,0.6644736842105263,0.0006257891504111005,0.6710526315789473,0.0006120353650944369,0.6644736842105263,0.0006409474611237152,0.6710526315789473,5.871979158597361e-06,0.49333333333333335,5.871979158597361e-06,0.49333333333333335,5.871979158597361e-06,0.49333333333333335,5.871979158597361e-06,0.49333333333333335,6.33764581130094e-06,0.4900662251655629,154.0,0.979368124209537,4.487449573067973e-106,0.41496414548227434,1.064028262488595e-07,-0.05678691897820665,0.13088298567306778,0.49612028014485565,0.2797621451106837,0.09668849127538216,rough_recent,bf25,PASS
0.1,5,2025-08-26,154.0,0.0004418918867499988,0.5657894736842105,0.001234527350415778,0.5,0.00044858698208323315,0.5328947368421053,0.0011501291010227838,0.48026315789473684,0.0004514864961976054,0.5526315789473685,0.0007669185381179209,0.625,0.0007442323432075492,0.6973684210526315,0.0006650669192760046,0.7105263157894737,0.0007314047432713821,0.7039473684210527,0.0006828347034045795,0.7105263157894737,5.8806726548140414e-06,0.4605263157894737,5.8806726548140414e-06,0.4605263157894737,5.8806726548140414e-06,0.4605263157894737,5.8806726548140414e-06,0.4605263157894737,5.88403390561001e-06,0.4407894736842105,154.0,0.8645414585048282,1.1318985340527589e-46,0.3205678003433178,5.664117639397975e-05,-0.05458066110054387,0.04239530492315992,0.43591001385563133,0.2931459026657605,0.13280630703212404,rough_cond_carry,bf25,PASS
0.1,5,2025-08-27,154.0,0.0006500526064409948,0.5263157894736842,0.0016466591781741002,0.47368421052631576,0.00066379670811582,0.4934210526315789,0.0015882128493932043,0.48026315789473684,0.0006566462192920201,0.5197368421052632,0.0008911255393486879,0.6381578947368421,0.0008655579453043481,0.6447368421052632,0.0007956713845325221,0.6710526315789473,0.0007838409563134008,0.6644736842105263,0.0007569967613962963,0.6973684210526315,1.1061298969518212e-05,0.46710526315789475,1.1061298969518212e-05,0.46710526315789475,1.1061298969518212e-05,0.46710526315789475,1.1061298969518212e-05,0.46710526315789475,1.1042085129719297e-05,0.4934210526315789,154.0,0.8347828416031955,1.031215011621621e-40,0.41085118927687037,1.4600261624944694e-07,-0.05826271087867122,0.049106014988656896,0.3675070897497187,0.31342686022955785,0.12039222118322405,rough_recent,bf25,PASS
0.1,5,2025-08-28,154.0,0.0007173258934109281,0.506578947368421,0.0031139053235335404,0.4868421052631579,0.0007455791369851953,0.5394736842105263,0.0015729601716850223,0.4934210526315789,0.0007332551973991563,0.4868421052631579,0.0009146531906212093,0.631578947368421,0.0008994450217501258,0.7302631578947368,0.0007786058209287861,0.6842105263157895,0.0010643210495734064,0.6842105263157895,0.0007786019500517495,0.7171052631578947,1.3268661544460043e-05,0.5460526315789473,1.3268661544460043e-05,0.5460526315789473,1.3268661544460043e-05,0.5460526315789473,1.3268661544460043e-05,0.5460526315789473,1.3725635563507693e-05,0.5197368421052632,154.0,0.8503498775757226,1.141051977046574e-43,0.35847508607038614,5.767655913574458e-06,-0.06065670193590556,0.060070253803500735,0.23087756962617925,0.4265008308250919,0.14874202712836246,rough_cond_carry,bf25,PASS
0.1,5,2025-08-29,154.0,0.000840165192276074,0.5131578947368421,0.002758539814472119,0.42105263157894735,0.0008567724406718904,0.506578947368421,0.0016253002212275741,0.4407894736842105,0.0008780301398378167,0.5197368421052632,0.0009065054528764356,0.6118421052631579,0.0011449670434718975,0.5855263157894737,0.0008501168455789232,0.6513157894736842,0.0008966629477853852,0.6710526315789473,0.0008217248497966463,0.6644736842105263,1.4816039935049759e-05,0.47368421052631576,1.4816039935049759e-05,0.47368421052631576,1.4816039935049759e-05,0.47368421052631576,1.4816039935049759e-05,0.47368421052631576,1.529170102058779e-05,0.5263157894736842,154.0,0.8914886639708637,1.9197027175038469e-53,0.5619325223708913,4.985915255976486e-14,-0.060691643149235905,0.06936397097826669,0.2696697097901261,0.6129605173168582,0.062204377390765286,rough_cond_carry,bf25,PASS
0.1,5,2025-09-02,231.0,0.0005526011856695275,0.5589519650655022,0.00536361410502983,0.44541484716157204,0.0006373266850779306,0.5589519650655022,0.002763678236644966,0.4978165938864629,0.0005595734327812989,0.5633187772925764,0.0005831400917656851,0.5676855895196506,0.0008316288906635733,0.5458515283842795,0.0005554097247515785,0.611353711790393,0.0007019541392165793,0.5676855895196506,0.0005690072728128961,0.5982532751091703,1.0097070653942408e-05,0.49344978165938863,1.0097070653942408e-05,0.49344978165938863,1.0097070653942408e-05,0.49344978165938863,1.0097070653942408e-05,0.49344978165938863,1.0428803139918317e-05,0.4672489082969432,231.0,0.9746446415059409,1.3627488029335886e-149,0.6845088487022513,5.317517132799047e-33,-0.058215722862811126,0.18709214401929408,0.38952382642646743,0.44458356225274587,0.04755352514031759,rough_cond_carry,bf25,PASS
0.1,5,2025-09-03,231.0,0.00044857982091475106,0.6069868995633187,0.0009208264832211714,0.5458515283842795,0.00045953991113677743,0.6026200873362445,0.0009234689673307695,0.5458515283842795,0.0004544563730196868,0.6244541484716157,0.0005740055986744754,0.5764192139737991,0.0006164067007683501,0.5545851528384279,0.0005274317122782264,0.5633187772925764,0.0005960719743473644,0.5633187772925764,0.0005250843624945466,0.5895196506550219,4.276838958846562e-06,0.5330396475770925,4.276838958846562e-06,0.5330396475770925,4.276838958846562e-06,0.5330396475770925,4.276838958846562e-06,0.5330396475770925,4.2886160490806875e-06,0.5418502202643172,231.0,0.7963003162958249,1.835270076957418e-51,0.5558158872547849,5.754827382100907e-20,-0.05554916171523503,0.03293496058889248,0.3947023543722599,0.32133288136130905,0.08113838349974271,rough_cond_carry,bf25,PASS
0.1,5,2025-09-04,154.0,0.0006667595233457534,0.5526315789473685,0.0022280114717200578,0.4868421052631579,0.0006788915607313836,0.5197368421052632,0.0014773700197094645,0.47368421052631576,0.0006827585679565732,0.5460526315789473,0.0007191721323143118,0.618421052631579,0.0006789959552125223,0.6710526315789473,0.0006302060305636365,0.6776315789473685,0.0006449330162799415,0.6710526315789473,0.0006542528233384744,0.6447368421052632,8.516901161998975e-06,0.5526315789473685,8.516901161998975e-06,0.5526315789473685,8.516901161998975e-06,0.5526315789473685,8.516901161998975e-06,0.5526315789473685,8.765270430175e-06,0.5197368421052632,154.0,0.9149449863145741,5.500953885150189e-61,0.43496825443866194,2.1471231646484032e-08,-0.055380416704785565,0.07267379684475478,0.5369164575063838,0.3585775029983177,0.123706269685924,rough_cond_carry,bf25,PASS
0.1,5,2025-09-05,154.0,0.0005396641475187806,0.5131578947368421,0.0010043949280294255,0.5394736842105263,0.0005457380130564326,0.4934210526315789,0.0009144179138610996,0.5328947368421053,0.0005968989572595855,0.5131578947368421,0.0007615829832343896,0.631578947368421,0.000982045308346118,0.618421052631579,0.0007116382026441853,0.6578947368421053,0.0008065895563714054,0.625,0.0006925468286330484,0.6710526315789473,6.978590442591815e-06,0.5,6.978590442591815e-06,0.5,6.978590442591815e-06,0.5,6.978590442591815e-06,0.5,7.131558843842386e-06,0.4934210526315789,154.0,0.7556563787512507,2.3214782347247667e-29,0.6220244768291073,1.1995753081510445e-17,-0.05652645431357713,0.030754206959105364,0.3663685116469586,0.498265762119823,0.06558022131494111,rough_cond_carry,bf25,PASS
0.1,5,2025-09-08,77.0,0.0005842413634550805,0.37333333333333335,0.0009232065302858581,0.5333333333333333,0.0005867962296576265,0.44,0.0007769598553988756,0.56,0.0005993055501684589,0.4533333333333333,0.0011901092656055809,0.5733333333333334,0.0014367203766801181,0.5333333333333333,0.0011878382563756896,0.5466666666666666,0.002929539741091881,0.5066666666666667,0.001191811930040323,0.5466666666666666,7.986443512850651e-06,0.4,7.986443512850651e-06,0.4,7.986443512850651e-06,0.4,7.986443512850651e-06,0.4,8.57935431075468e-06,0.4666666666666667,77.0,0.7950895502340218,1.626673417979265e-17,0.7353933269336518,5.760181950764759e-14,-0.06924429966853479,0.026464898052133,0.3785044185307906,0.6410581515514837,0.0019082359036467571,rough_cond_carry,bf25,MARGINAL
0.1,5,2025-09-09,77.0,0.0004601464938043538,0.5466666666666666,0.002844101111490871,0.44,0.0004614743577282526,0.5466666666666666,0.0028055730492916237,0.44,0.0004964923068982816,0.5333333333333333,0.002860022212141046,0.56,0.004211256296370554,0.5333333333333333,0.002829338443805094,0.56,0.004808026490316213,0.5333333333333333,0.002746178999968687,0.5333333333333333,1.8631151989656312e-05,0.44,1.8631151989656312e-05,0.44,1.8631151989656312e-05,0.44,1.8631151989656312e-05,0.44,1.872425373193496e-05,0.41333333333333333,77.0,0.9039156326277829,1.2171443934544801e-28,0.7159140638950326,5.231006757070103e-13,-0.06419349181112112,0.04737329271769149,0.3874815450538434,1.003264518645172,0.010728507004489869,rough_cond_carry,bf25,MARGINAL
0.1,5,2025-09-10,154.0,0.0005050957104407514,0.5460526315789473,0.003251078772788887,0.46710526315789475,0.000501324361538901,0.5328947368421053,0.0024626340532152113,0.4605263157894737,0.0005219981368979436,0.5131578947368421,0.003137600218082656,0.5526315789473685,0.004576611041044941,0.5263157894736842,0.003016831158944588,0.5460526315789473,0.004719774910431137,0.5394736842105263,0.002973873253165146,0.5394736842105263,2.1751514541375936e-05,0.47368421052631576,2.1751514541375936e-05,0.47368421052631576,2.1751514541375936e-05,0.47368421052631576,2.1751514541375936e-05,0.47368421052631576,2.2006343082638673e-05,0.4144736842105263,154.0,0.813976781212232,3.2811880805067385e-37,0.750796307417952,8.312299566961515e-29,-0.0682564580382658,0.06500812020384189,0.5002960979331618,1.1062624605989817,0.03849090092550675,rough_cond_carry,bf25,PASS
0.1,5,2025-09-11,154.0,0.00042299469259208524,0.6052631578947368,0.002512270388853849,0.5,0.0004246418565779202,0.6052631578947368,0.0017662064181927998,0.5,0.0004278777729529818,0.618421052631579,0.0024525308129774996,0.6052631578947368,0.004267402510612643,0.5657894736842105,0.002514980079127571,0.6381578947368421,0.0032855104161118726,0.5592105263157895,0.0024824804429425576,0.6118421052631579,1.6348593587119646e-05,0.5866666666666667,1.6348593587119646e-05,0.5866666666666667,1.6348593587119646e-05,0.5866666666666667,1.6348593587119646e-05,0.5866666666666667,1.7363779556919606e-05,0.5695364238410596,154.0,0.7502850428498323,9.489721334792797e-29,0.7936853065302284,3.4087108640390165e-34,-0.0667714155177135,0.061301718185461276,0.48712003305166673,0.8585509369062861,-0.0038940535535830234,rough_cond_carry,rr25,FAIL
0.1,5,2025-09-12,154.0,0.0006675222932759418,0.45394736842105265,0.003151990722263024,0.4605263157894737,0.0006839541144865585,0.4605263157894737,0.0015088018100262383,0.47368421052631576,0.0006775183885136024,0.4407894736842105,0.000857534452682168,0.625,0.0007555403243797572,0.7236842105263158,0.0007295465050769808,0.7171052631578947,0.000833031101553438,0.7039473684210527,0.0007558580869533656,0.6842105263157895,9.84383500394487e-06,0.4868421052631579,9.84383500394487e-06,0.4868421052631579,9.84383500394487e-06,0.4868421052631579,9.84383500394487e-06,0.4868421052631579,9.956666839410966e-06,0.4868421052631579,154.0,0.9326094054666215,2.810588454721626e-68,0.2338701114427984,0.0037331888035902236,-0.06624531885440922,0.06700450130563924,0.4482532192779991,0.26637273998017497,0.149251085137012,rough_cond_carry,bf25,PASS
0.1,5,2025-09-15,154.0,0.0005860406315753052,0.5,0.004894115158534186,0.48026315789473684,0.0006273104262084042,0.5131578947368421,0.0023332036424590307,0.48026315789473684,0.0006072510510812069,0.4868421052631579,0.0007506168084814868,0.618421052631579,0.0006114245718550811,0.7171052631578947,0.0006314969588841301,0.6842105263157895,0.0006510409588753648,0.7039473684210527,0.0006531211420085274,0.631578947368421,9.667019460337285e-06,0.43333333333333335,9.667019460337285e-06,0.43333333333333335,9.667019460337285e-06,0.43333333333333335,9.667019460337285e-06,0.43333333333333335,9.964799467837807e-06,0.4105960264900662,154.0,0.9594565989547115,2.1631467714055644e-84,0.19794596244331553,0.014503912458218136,-0.06770411499606555,0.11477284626335452,0.6019222821187143,0.20255039816718545,0.1586959527836028,rough_cond_carry,bf25,PASS
0.1,5,2025-09-16,154.0,0.0003834608813196672,0.5921052631578947,0.001242972879501567,0.5263157894736842,0.00039727027186048803,0.5986842105263158,0.0008130850245284507,0.5263157894736842,0.0003839557020915415,0.5789473684210527,0.0008360410312227471,0.6578947368421053,0.0007528675898927391,0.6513157894736842,0.0007444894696691303,0.6776315789473685,0.0007076278506908295,0.6644736842105263,0.0007578357145999073,0.6447368421052632,4.9750753597120855e-06,0.506578947368421,4.9750753597120855e-06,0.506578947368421,4.9750753597120855e-06,0.506578947368421,4.9750753597120855e-06,0.506578947368421,5.045610600760068e-06,0.5394736842105263,154.0,0.8540832287351328,1.9870088048670574e-44,0.36109725921606756,4.869729427143552e-06,-0.0638016764248199,0.03206285667674319,0.6141317605804736,0.25677872680465147,0.15359674434173123,rough_recent,bf25,PASS
0.1,5,2025-09-17,154.0,0.0005960379854639736,0.5592105263157895,0.003299547462238242,0.5328947368421053,0.0006236899326867156,0.5460526315789473,0.002018869322457489,0.48026315789473684,0.0006008985300929424,0.5526315789473685,0.000904732104742675,0.6447368421052632,0.0007595607787812734,0.6447368421052632,0.0007972953641279758,0.631578947368421,0.0007189621306567267,0.6381578947368421,0.0007899611047634268,0.6381578947368421,6.676428931245644e-06,0.5526315789473685,6.676428931245644e-06,0.5526315789473685,6.676428931245644e-06,0.5526315789473685,6.676428931245644e-06,0.5526315789473685,6.869950563000319e-06,0.5197368421052632,154.0,0.9565458021760678,3.518288632321508e-82,0.2592344652457147,0.00125977851825308,-0.06130677302757193,0.08056971117378012,0.6202608788512313,0.21587445404993702,0.20533147117486808,rough_recent,bf25,PASS
0.1,5,2025-09-18,154.0,0.00044833620822195766,0.5328947368421053,0.0024561592575190003,0.4473684210526316,0.0004594484722032272,0.5263157894736842,0.001734255863867974,0.4342105263157895,0.00045840841943587865,0.5131578947368421,0.0007133453912852814,0.631578947368421,0.0006190610444078184,0.6513157894736842,0.0005961902515714968,0.6907894736842105,0.000612143741137307,0.6513157894736842,0.0006017642419585781,0.6907894736842105,6.460085849020344e-06,0.5526315789473685,6.460085849020344e-06,0.5526315789473685,6.460085849020344e-06,0.5526315789473685,6.460085849020344e-06,0.5526315789473685,6.711023417211243e-06,0.5460526315789473,154.0,0.9737829334083278,2.3217431404924537e-98,0.2906285159940871,0.00028095669868418696,-0.058950712476397014,0.07464711232941187,0.7244454000910231,0.1554557386899705,0.16423340102148615,rough_cond_carry,bf25,PASS
0.1,5,2025-09-19,154.0,0.0008525709184017795,0.5921052631578947,0.0018201223938597239,0.47368421052631576,0.0008516727864986589,0.5921052631578947,0.0016041725684404228,0.5328947368421053,0.0008439305895107236,0.5986842105263158,0.0006011313181099789,0.6381578947368421,0.0006140423200983732,0.5921052631578947,0.0005580893601560285,0.6907894736842105,0.0005713929419472255,0.625,0.0006010972828166448,0.6118421052631579,4.040046932235402e-06,0.618421052631579,4.040046932235402e-06,0.618421052631579,4.040046932235402e-06,0.618421052631579,4.040046932235402e-06,0.618421052631579,4.230911155757965e-06,0.609271523178808,154.0,0.8733696065176919,1.0190496557840686e-48,0.38813661661943133,7.777460003028153e-07,-0.07244447252512327,0.04678103671412153,0.18667014594178563,0.5501899688900073,0.071601589631495,rough_cond_carry,bf25,PASS
